ms,valve_a_pct,valve_b_pct,enc_deg
6150,100.0,20.0,64.160
6200,100.0,20.0,64.160
6250,100.0,20.0,64.248
6300,100.0,20.0,64.248
6350,100.0,20.0,64.248
6400,100.0,20.0,64.248
6450,100.0,20.0,64.248
6500,100.0,20.0,64.248
6550,100.0,20.0,64.336
6600,100.0,20.0,64.336
6650,99.2,20.8,64.336
6700,98.3,21.7,64.336
6750,97.5,22.5,64.336
6800,96.7,23.3,64.160
6850,95.8,24.2,63.105
6900,95.0,25.0,61.963
6950,94.2,25.8,61.084
7000,93.3,26.7,60.205
7050,92.5,27.5,59.326
7100,91.7,28.3,58.447
7150,90.8,29.2,57.480
7200,90.0,30.0,56.602
7250,89.2,30.8,55.635
7300,88.3,31.7,54.668
7350,87.5,32.5,53.701
7400,86.7,33.3,52.646
7450,85.8,34.2,51.680
7500,85.0,35.0,50.625
7550,84.2,35.8,49.570
7600,83.3,36.7,48.604
7650,82.5,37.5,47.549
7700,81.7,38.3,46.406
7750,80.8,39.2,45.439
7800,80.0,40.0,44.297
7850,79.2,40.8,43.242
7900,78.3,41.7,42.188
7950,77.5,42.5,41.133
8000,76.7,43.3,40.078
8050,75.8,44.2,39.023
8100,75.0,45.0,37.969
8150,74.2,45.8,36.914
8200,73.3,46.7,35.859
8250,72.5,47.5,34.805
8300,71.7,48.3,33.662
8350,70.8,49.2,32.607
8400,70.0,50.0,31.553
8450,69.2,50.8,30.498
8500,68.3,51.7,29.443
8550,67.5,52.5,28.389
8600,66.7,53.3,27.334
8650,65.8,54.2,26.279
8700,65.0,55.0,25.137
8750,64.2,55.8,24.082
8800,63.3,56.7,23.115
8850,62.5,57.5,22.061
8900,61.7,58.3,21.006
8950,60.8,59.2,19.951
9000,60.0,60.0,18.896
9050,59.2,60.8,17.842
9100,58.3,61.7,16.787
9150,57.5,62.5,15.732
9200,56.7,63.3,14.678
9250,55.8,64.2,13.623
9300,55.0,65.0,12.568
9350,54.2,65.8,11.514
9400,53.3,66.7,10.371
9450,52.5,67.5,9.404
9500,51.7,68.3,8.350
9550,50.8,69.2,7.295
9600,50.0,70.0,6.152
9650,49.2,70.8,5.098
9700,48.3,71.7,4.131
9750,47.5,72.5,3.076
9800,46.7,73.3,2.021
9850,45.8,74.2,0.967
9900,45.0,75.0,-0.088
9950,44.2,75.8,-1.055
10000,43.3,76.7,-2.109
10050,42.5,77.5,-3.076
10100,41.7,78.3,-4.219
10150,40.8,79.2,-5.186
10200,40.0,80.0,-6.240
10250,39.2,80.8,-7.207
10300,38.3,81.7,-8.262
10350,37.5,82.5,-9.316
10400,36.7,83.3,-10.371
10450,35.8,84.2,-11.426
10500,35.0,85.0,-12.393
10550,34.2,85.8,-13.447
10600,33.3,86.7,-14.414
10650,32.5,87.5,-15.557
10700,31.7,88.3,-16.611
10750,30.8,89.2,-17.578
10800,30.0,90.0,-18.633
10850,29.2,90.8,-19.688
10900,28.3,91.7,-20.654
10950,27.5,92.5,-21.533
11000,26.7,93.3,-22.412
11050,25.8,94.2,-23.379
11100,25.0,95.0,-24.258
11150,24.2,95.8,-25.137
11200,23.3,96.7,-26.016
11250,22.5,97.5,-26.807
11300,21.7,98.3,-27.598
11350,20.8,99.2,-28.301
11400,20.0,100.0,-28.916
11450,20.0,100.0,-29.531
11500,20.0,100.0,-29.971
11550,20.0,100.0,-29.971
11600,20.0,100.0,-29.971
11650,20.0,100.0,-29.971
11700,20.0,100.0,-29.971
11750,20.0,100.0,-29.971
11800,20.0,100.0,-29.971
11850,20.0,100.0,-29.971
11900,20.0,100.0,-29.971
11950,20.0,100.0,-29.971
