ms,valve_a_pct,valve_b_pct,enc_deg
9000,60.0,60.0,21.006
9050,59.2,60.8,19.951
9100,58.3,61.7,18.809
9150,57.5,62.5,17.842
9200,56.7,63.3,16.699
9250,55.8,64.2,15.732
9300,55.0,65.0,14.678
9350,54.2,65.8,13.623
9400,53.3,66.7,12.568
9450,52.5,67.5,11.514
9500,51.7,68.3,10.547
9550,50.8,69.2,9.404
9600,50.0,70.0,8.438
9650,49.2,70.8,7.383
9700,48.3,71.7,6.328
9750,47.5,72.5,5.273
9800,46.7,73.3,4.307
9850,45.8,74.2,3.252
9900,45.0,75.0,2.285
9950,44.2,75.8,1.230
10000,43.3,76.7,0.176
10050,42.5,77.5,-0.791
10100,41.7,78.3,-1.846
10150,40.8,79.2,-2.812
10200,40.0,80.0,-3.691
10250,39.2,80.8,-4.482
10300,38.3,81.7,-5.449
10350,37.5,82.5,-6.328
10400,36.7,83.3,-7.383
10450,35.8,84.2,-8.438
10500,35.0,85.0,-9.492
10550,34.2,85.8,-10.547
10600,33.3,86.7,-11.602
10650,32.5,87.5,-12.568
10700,31.7,88.3,-13.623
10750,30.8,89.2,-14.590
10800,30.0,90.0,-15.645
10850,29.2,90.8,-16.523
10900,28.3,91.7,-17.490
10950,27.5,92.5,-18.281
11000,26.7,93.3,-19.160
11050,25.8,94.2,-19.775
11100,25.0,95.0,-20.566
11150,24.2,95.8,-21.270
11200,23.3,96.7,-21.973
11250,22.5,97.5,-22.588
11300,21.7,98.3,-23.203
11350,20.8,99.2,-23.730
11400,20.0,100.0,-24.258
11450,20.0,100.0,-24.697
11500,20.0,100.0,-24.961
11550,20.0,100.0,-24.961
11600,20.0,100.0,-24.961
11650,20.0,100.0,-24.961
11700,20.0,100.0,-24.961
11750,20.0,100.0,-24.961
11800,20.0,100.0,-24.961
11850,20.0,100.0,-24.961
11900,20.0,100.0,-24.961
11950,20.0,100.0,-24.961
