ms,valve_a_pct,valve_b_pct,enc_deg
6150,100.0,20.0,64.688
6200,100.0,20.0,64.688
6250,100.0,20.0,64.688
6300,100.0,20.0,64.775
6350,100.0,20.0,64.775
6400,100.0,20.0,64.863
6450,100.0,20.0,64.863
6500,100.0,20.0,64.863
6550,100.0,20.0,64.863
6600,100.0,20.0,64.863
6650,99.2,20.8,64.863
6700,98.3,21.7,64.863
6750,97.5,22.5,64.863
6800,96.7,23.3,64.688
6850,95.8,24.2,63.809
6900,95.0,25.0,62.754
6950,94.2,25.8,61.875
7000,93.3,26.7,61.260
7050,92.5,27.5,60.117
7100,91.7,28.3,59.414
7150,90.8,29.2,58.359
7200,90.0,30.0,57.480
7250,89.2,30.8,56.514
7300,88.3,31.7,55.547
7350,87.5,32.5,54.492
7400,86.7,33.3,53.525
7450,85.8,34.2,52.471
7500,85.0,35.0,51.680
7550,84.2,35.8,50.625
7600,83.3,36.7,49.658
7650,82.5,37.5,48.516
7700,81.7,38.3,47.549
7750,80.8,39.2,46.406
7800,80.0,40.0,45.439
7850,79.2,40.8,44.297
7900,78.3,41.7,43.330
7950,77.5,42.5,42.188
8000,76.7,43.3,41.221
8050,75.8,44.2,40.078
8100,75.0,45.0,39.111
8150,74.2,45.8,37.969
8200,73.3,46.7,36.914
8250,72.5,47.5,35.859
8300,71.7,48.3,34.805
8350,70.8,49.2,33.750
8400,70.0,50.0,32.695
8450,69.2,50.8,31.729
8500,68.3,51.7,30.586
8550,67.5,52.5,29.619
8600,66.7,53.3,28.477
8650,65.8,54.2,27.422
8700,65.0,55.0,26.367
8750,64.2,55.8,25.312
8800,63.3,56.7,24.170
8850,62.5,57.5,23.291
8900,61.7,58.3,22.148
8950,60.8,59.2,21.182
9000,60.0,60.0,20.039
9050,59.2,60.8,18.984
9100,58.3,61.7,17.930
9150,57.5,62.5,16.963
9200,56.7,63.3,15.908
9250,55.8,64.2,14.941
9300,55.0,65.0,13.887
9350,54.2,65.8,12.920
9400,53.3,66.7,11.865
9450,52.5,67.5,10.723
9500,51.7,68.3,9.756
9550,50.8,69.2,8.613
9600,50.0,70.0,7.646
9650,49.2,70.8,6.504
9700,48.3,71.7,5.537
9750,47.5,72.5,4.482
9800,46.7,73.3,3.428
9850,45.8,74.2,2.373
9900,45.0,75.0,1.406
9950,44.2,75.8,0.527
10000,43.3,76.7,-0.527
10050,42.5,77.5,-1.406
10102,41.6,78.4,-2.285
10150,40.8,79.2,-2.900
10200,40.0,80.0,-3.604
10251,39.2,80.8,-4.395
10300,38.3,81.7,-5.361
10351,37.5,82.5,-6.416
10400,36.7,83.3,-7.383
10450,35.8,84.2,-8.262
10500,35.0,85.0,-8.877
10550,34.2,85.8,-10.020
10601,33.3,86.7,-11.074
10650,32.5,87.5,-11.602
10700,31.7,88.3,-12.480
10750,30.8,89.2,-13.359
10800,30.0,90.0,-14.414
10850,29.2,90.8,-15.469
10900,28.3,91.7,-16.436
10950,27.5,92.5,-17.314
11000,26.7,93.3,-18.281
11050,25.8,94.2,-19.160
11100,25.0,95.0,-20.039
11150,24.2,95.8,-21.006
11200,23.3,96.7,-21.797
11250,22.5,97.5,-22.676
11300,21.7,98.3,-23.379
11350,20.8,99.2,-24.258
11400,20.0,100.0,-24.961
11450,20.0,100.0,-25.664
11500,20.0,100.0,-26.016
11550,20.0,100.0,-25.840
11600,20.0,100.0,-25.840
11650,20.0,100.0,-25.840
11700,20.0,100.0,-25.840
11750,20.0,100.0,-25.752
11800,20.0,100.0,-25.752
11850,20.0,100.0,-25.752
11900,20.0,100.0,-25.752
11950,20.0,100.0,-25.752
