ms,valve_a_pct,valve_b_pct,enc_deg
8950,60.8,59.2,2.021
9000,60.0,60.0,2.109
9050,59.2,60.8,2.197
9100,58.3,61.7,2.197
9150,57.5,62.5,2.197
9200,56.7,63.3,2.197
9250,55.8,64.2,2.197
9300,55.0,65.0,2.285
9350,54.2,65.8,2.285
9400,53.3,66.7,2.373
9450,52.5,67.5,2.373
9500,51.7,68.3,2.373
9550,50.8,69.2,2.285
9600,50.0,70.0,2.285
9650,49.2,70.8,2.197
9700,48.3,71.7,2.197
9750,47.5,72.5,2.109
9800,46.7,73.3,2.109
9850,45.8,74.2,2.109
9900,45.0,75.0,2.109
9950,44.2,75.8,2.109
10000,43.3,76.7,2.109
10050,42.5,77.5,2.109
10100,41.7,78.3,2.109
10150,40.8,79.2,2.109
10200,40.0,80.0,2.109
10250,39.2,80.8,2.109
10300,38.3,81.7,2.109
10350,37.5,82.5,2.109
10400,36.7,83.3,2.109
10450,35.8,84.2,2.021
10500,35.0,85.0,2.021
10550,34.2,85.8,2.021
10600,33.3,86.7,2.021
10650,32.5,87.5,2.021
10700,31.7,88.3,2.021
10750,30.8,89.2,2.021
10800,30.0,90.0,2.021
10850,29.2,90.8,1.934
10900,28.3,91.7,1.934
10950,27.5,92.5,1.934
11000,26.7,93.3,1.934
11050,25.8,94.2,1.934
11100,25.0,95.0,1.934
11150,24.2,95.8,1.934
11200,23.3,96.7,1.934
11250,22.5,97.5,1.846
11300,21.7,98.3,1.846
11350,20.8,99.2,1.846
11401,20.0,100.0,1.846
11450,20.0,100.0,1.846
11500,20.0,100.0,1.846
11550,20.0,100.0,1.846
11600,20.0,100.0,1.846
11650,20.0,100.0,1.846
11700,20.0,100.0,1.846
11750,20.0,100.0,1.846
11800,20.0,100.0,1.846
11851,20.0,100.0,1.846
11900,20.0,100.0,1.846
11950,20.0,100.0,1.846
