ms,valve_a_pct,valve_b_pct,enc_deg
6250,100.0,20.0,58.359
6300,100.0,20.0,58.359
6350,100.0,20.0,58.359
6400,100.0,20.0,58.359
6450,100.0,20.0,58.359
6500,100.0,20.0,58.447
6550,100.0,20.0,58.447
6600,100.0,20.0,58.447
6650,99.2,20.8,58.447
6700,98.3,21.7,58.447
6750,97.5,22.5,58.447
6800,96.7,23.3,58.184
6850,95.8,24.2,57.568
6900,95.0,25.0,56.602
6950,94.2,25.8,55.986
7000,93.3,26.7,55.371
7050,92.5,27.5,54.756
7100,91.7,28.3,54.053
7150,90.8,29.2,53.525
7200,90.0,30.0,52.822
7250,89.2,30.8,52.207
7300,88.3,31.7,51.592
7350,87.5,32.5,50.889
7400,86.7,33.3,50.186
7450,85.8,34.2,49.482
7500,85.0,35.0,48.867
7550,84.2,35.8,48.076
7600,83.3,36.7,47.285
7650,82.5,37.5,46.494
7700,81.7,38.3,45.703
7750,80.8,39.2,45.000
7800,80.0,40.0,44.209
7850,79.2,40.8,43.418
7900,78.3,41.7,42.715
7950,77.5,42.5,41.924
8000,76.7,43.3,41.045
8050,75.8,44.2,40.254
8100,75.0,45.0,39.463
8150,74.2,45.8,38.672
8200,73.3,46.7,37.881
8250,72.5,47.5,37.002
8300,71.7,48.3,36.211
8350,70.8,49.2,35.332
8400,70.0,50.0,34.541
8450,69.2,50.8,33.662
8500,68.3,51.7,32.783
8550,67.5,52.5,31.904
8600,66.7,53.3,30.938
8650,65.8,54.2,30.059
8700,65.0,55.0,29.092
8750,64.2,55.8,28.213
8800,63.3,56.7,27.246
8850,62.5,57.5,26.279
8900,61.7,58.3,25.400
8950,60.8,59.2,24.434
9000,60.0,60.0,23.467
9050,59.2,60.8,22.500
9100,58.3,61.7,21.621
9150,57.5,62.5,20.742
9200,56.7,63.3,19.863
9250,55.8,64.2,18.984
9300,55.0,65.0,18.105
9350,54.2,65.8,17.227
9400,53.3,66.7,16.348
9450,52.5,67.5,15.381
9500,51.7,68.3,14.502
9550,50.8,69.2,13.623
9600,50.0,70.0,12.744
9650,49.2,70.8,11.777
9700,48.3,71.7,10.811
9750,47.5,72.5,9.932
9800,46.7,73.3,9.053
9850,45.8,74.2,8.174
9900,45.0,75.0,7.295
9950,44.2,75.8,6.416
10000,43.3,76.7,5.537
10050,42.5,77.5,4.746
10100,41.7,78.3,3.955
10150,40.8,79.2,3.164
10200,40.0,80.0,2.285
10250,39.2,80.8,1.494
10300,38.3,81.7,0.703
10350,37.5,82.5,-0.088
10400,36.7,83.3,-0.176
10450,35.8,84.2,-0.176
10500,35.0,85.0,-0.264
10550,34.2,85.8,-0.264
10600,33.3,86.7,-0.264
10650,32.5,87.5,-0.264
10700,31.7,88.3,-0.264
10750,30.8,89.2,-0.264
10800,30.0,90.0,-0.264
10850,29.2,90.8,-0.264
10900,28.3,91.7,-0.264
10950,27.5,92.5,-0.264
11000,26.7,93.3,-0.264
11050,25.8,94.2,-0.264
11100,25.0,95.0,-0.264
11150,24.2,95.8,-0.264
11200,23.3,96.7,-0.264
11250,22.5,97.5,-0.264
11300,21.7,98.3,-0.264
11350,20.8,99.2,-0.264
11400,20.0,100.0,-0.264
11450,20.0,100.0,-0.264
11500,20.0,100.0,-0.264
11550,20.0,100.0,-0.264
11600,20.0,100.0,-0.264
11650,20.0,100.0,-0.264
11700,20.0,100.0,-0.176
11750,20.0,100.0,-0.176
11800,20.0,100.0,-0.176
11850,20.0,100.0,-0.176
11900,20.0,100.0,-0.176
11950,20.0,100.0,-0.176
