ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
14600,98.7,21.3,4030,4.921,588.2,1530,1.868,132.6,2.19753,2.26721,48.340
14650,99.0,21.0,4030,4.921,588.2,1530,1.868,132.6,2.19753,2.26721,48.340
14700,99.3,20.7,4030,4.921,588.2,1530,1.868,132.6,2.19753,2.26721,48.340
14750,99.5,20.5,4067,4.966,594.9,1489,1.818,125.1,2.19746,2.26719,49.043
14800,99.7,20.3,4067,4.966,594.9,1489,1.818,125.1,2.19746,2.26719,49.043
14850,99.8,20.2,4067,4.966,594.9,1489,1.818,125.1,2.19746,2.26719,49.043
14900,99.9,20.1,4067,4.966,594.9,1489,1.818,125.1,2.19746,2.26719,49.482
14950,100.0,20.0,4067,4.966,594.9,1489,1.818,125.1,2.19746,2.26719,49.482
15000,100.0,20.0,4087,4.990,598.5,1471,1.796,121.8,2.19768,2.26747,49.570
15050,100.0,20.0,4087,4.990,598.5,1471,1.796,121.8,2.19768,2.26747,49.570
15100,99.9,20.1,4087,4.990,598.5,1471,1.796,121.8,2.19768,2.26747,49.570
15150,99.8,20.2,4087,4.990,598.5,1471,1.796,121.8,2.19768,2.26747,49.658
15200,99.7,20.3,4087,4.990,598.5,1471,1.796,121.8,2.19768,2.26747,49.658
15250,99.5,20.5,4082,4.984,597.6,1468,1.792,121.3,2.19745,2.26687,49.658
15300,99.3,20.7,4082,4.984,597.6,1468,1.792,121.3,2.19745,2.26687,49.658
15350,99.0,21.0,4082,4.984,597.6,1468,1.792,121.3,2.19745,2.26687,49.658
15400,98.7,21.3,4082,4.984,597.6,1468,1.792,121.3,2.19745,2.26687,49.658
15450,98.4,21.6,4082,4.984,597.6,1468,1.792,121.3,2.19745,2.26687,49.658
15500,98.0,22.0,4067,4.966,594.9,1503,1.835,127.6,2.19749,2.26692,49.658
15550,97.6,22.4,4067,4.966,594.9,1503,1.835,127.6,2.19749,2.26692,49.219
15600,97.2,22.8,4067,4.966,594.9,1503,1.835,127.6,2.19749,2.26692,49.219
15650,96.7,23.3,4067,4.966,594.9,1503,1.835,127.6,2.19749,2.26692,49.219
15700,96.2,23.8,4017,4.905,585.8,1582,1.932,142.0,2.19720,2.26742,47.812
15750,95.6,24.4,4017,4.905,585.8,1582,1.932,142.0,2.19720,2.26742,47.812
15800,95.1,24.9,4017,4.905,585.8,1582,1.932,142.0,2.19720,2.26742,47.812
15850,94.4,25.6,4017,4.905,585.8,1582,1.932,142.0,2.19720,2.26742,46.406
15900,93.8,26.2,3916,4.781,567.4,1658,2.024,155.9,2.19703,2.26676,46.406
15950,93.1,26.9,3916,4.781,567.4,1658,2.024,155.9,2.19703,2.26676,45.088
16000,92.4,27.6,3916,4.781,567.4,1658,2.024,155.9,2.19703,2.26676,45.088
16050,91.6,28.4,3916,4.781,567.4,1658,2.024,155.9,2.19703,2.26676,45.088
16100,90.8,29.2,3916,4.781,567.4,1658,2.024,155.9,2.19703,2.26676,42.891
16150,90.0,30.0,3789,4.626,544.2,1774,2.166,177.0,2.23875,2.26715,42.891
16200,89.2,30.8,3789,4.626,544.2,1774,2.166,177.0,2.23875,2.26715,42.891
16250,88.3,31.7,3789,4.626,544.2,1774,2.166,177.0,2.23875,2.26715,40.254
16300,87.4,32.6,3789,4.626,544.2,1774,2.166,177.0,2.23875,2.26715,40.254
16350,86.4,33.6,3675,4.487,523.5,1888,2.305,197.8,2.31406,2.31082,38.145
16400,85.5,34.5,3675,4.487,523.5,1888,2.305,197.8,2.31406,2.31082,38.145
16450,84.5,35.5,3675,4.487,523.5,1888,2.305,197.8,2.31406,2.31082,38.145
16500,83.5,36.5,3675,4.487,523.5,1888,2.305,197.8,2.31406,2.31082,34.717
16550,82.5,37.5,3548,4.332,500.3,2015,2.460,221.0,2.41504,2.40878,34.717
16600,81.4,38.6,3548,4.332,500.3,2015,2.460,221.0,2.41504,2.40878,32.344
16650,80.4,39.6,3548,4.332,500.3,2015,2.460,221.0,2.41504,2.40878,32.344
16700,79.3,40.7,3548,4.332,500.3,2015,2.460,221.0,2.41504,2.40878,32.344
16750,78.2,41.8,3548,4.332,500.3,2015,2.460,221.0,2.41504,2.40878,28.213
16800,77.0,43.0,3370,4.115,467.9,2186,2.669,252.1,2.50346,2.50687,28.213
16850,75.9,44.1,3370,4.115,467.9,2186,2.669,252.1,2.50346,2.50687,28.213
16900,74.7,45.3,3370,4.115,467.9,2186,2.669,252.1,2.50346,2.50687,23.994
16950,73.5,46.5,3370,4.115,467.9,2186,2.669,252.1,2.50346,2.50687,23.994
17000,72.4,47.6,3216,3.927,439.8,2343,2.861,280.7,2.54969,2.55487,23.994
17050,71.2,48.8,3216,3.927,439.8,2343,2.861,280.7,2.54969,2.55487,19.688
17100,69.9,50.1,3216,3.927,439.8,2343,2.861,280.7,2.54969,2.55487,19.688
17150,68.7,51.3,3216,3.927,439.8,2343,2.861,280.7,2.54969,2.55487,19.688
17200,67.5,52.5,3216,3.927,439.8,2343,2.861,280.7,2.54969,2.55487,15.029
17250,66.3,53.7,3015,3.681,403.2,2545,3.107,317.5,2.59987,2.60312,15.029
17300,65.0,55.0,3015,3.681,403.2,2545,3.107,317.5,2.59987,2.60312,12.041
17350,63.8,56.2,3015,3.681,403.2,2545,3.107,317.5,2.59987,2.60312,12.041
17400,62.5,57.5,3015,3.681,403.2,2545,3.107,317.5,2.59987,2.60312,12.041
17450,61.3,58.7,2868,3.502,376.4,2702,3.299,346.1,2.60705,2.61332,7.383
17500,60.0,60.0,2868,3.502,376.4,2702,3.299,346.1,2.60705,2.61332,7.383
17550,58.7,61.3,2868,3.502,376.4,2702,3.299,346.1,2.60705,2.61332,4.482
17600,57.5,62.5,2868,3.502,376.4,2702,3.299,346.1,2.60705,2.61332,4.482
17650,56.2,63.8,2868,3.502,376.4,2702,3.299,346.1,2.60705,2.61332,4.482
17700,55.0,65.0,2649,3.234,336.5,2907,3.549,383.5,2.61908,2.62003,-0.264
17750,53.7,66.3,2649,3.234,336.5,2907,3.549,383.5,2.61908,2.62003,-0.264
17800,52.5,67.5,2649,3.234,336.5,2907,3.549,383.5,2.61908,2.62003,-0.264
17850,51.3,68.7,2649,3.234,336.5,2907,3.549,383.5,2.61908,2.62003,-4.834
17900,50.1,69.9,2649,3.234,336.5,2907,3.549,383.5,2.61908,2.62003,-4.834
17950,48.8,71.2,2447,2.988,299.7,3129,3.821,424.0,2.60842,2.60314,-7.998
18000,47.6,72.4,2447,2.988,299.7,3129,3.821,424.0,2.60842,2.60314,-7.998
18050,46.4,73.6,2447,2.988,299.7,3129,3.821,424.0,2.60842,2.60314,-7.998
18100,45.3,74.7,2447,2.988,299.7,3129,3.821,424.0,2.60842,2.60314,-12.305
18150,44.1,75.9,2447,2.988,299.7,3129,3.821,424.0,2.60842,2.60314,-12.305
18200,43.0,77.0,2253,2.751,264.3,3300,4.029,455.1,2.56891,2.56151,-12.305
18250,41.8,78.2,2253,2.751,264.3,3300,4.029,455.1,2.56891,2.56151,-16.436
18300,40.7,79.3,2253,2.751,264.3,3300,4.029,455.1,2.56891,2.56151,-16.436
18350,39.6,80.4,2253,2.751,264.3,3300,4.029,455.1,2.56891,2.56151,-19.248
18400,38.6,81.4,2253,2.751,264.3,3300,4.029,455.1,2.56891,2.56151,-19.248
18450,37.5,82.5,2072,2.530,231.3,3485,4.255,488.8,2.52561,2.43627,-19.248
18500,36.5,83.5,2072,2.530,231.3,3485,4.255,488.8,2.52561,2.43627,-23.115
18550,35.5,84.5,2072,2.530,231.3,3485,4.255,488.8,2.52561,2.43627,-23.115
18600,34.5,85.5,2072,2.530,231.3,3485,4.255,488.8,2.52561,2.43627,-23.115
18650,33.5,86.5,2072,2.530,231.3,3485,4.255,488.8,2.52561,2.43627,-26.895
18700,32.6,87.4,1906,2.327,201.1,3655,4.463,519.8,2.46044,2.30204,-26.895
18750,31.7,88.3,1906,2.327,201.1,3655,4.463,519.8,2.46044,2.30204,-29.268
18800,30.8,89.2,1906,2.327,201.1,3655,4.463,519.8,2.46044,2.30204,-29.268
18850,30.0,90.0,1906,2.327,201.1,3655,4.463,519.8,2.46044,2.30204,-29.268
18900,29.2,90.8,1906,2.327,201.1,3655,4.463,519.8,2.46044,2.30204,-32.520
18950,28.4,91.6,1766,2.156,175.6,3804,4.645,547.0,2.37788,2.26687,-32.520
19000,27.6,92.4,1766,2.156,175.6,3804,4.645,547.0,2.37788,2.26687,-34.277
19050,26.9,93.1,1766,2.156,175.6,3804,4.645,547.0,2.37788,2.26687,-34.277
19100,26.2,93.8,1766,2.156,175.6,3804,4.645,547.0,2.37788,2.26687,-35.947
19150,25.6,94.4,1766,2.156,175.6,3804,4.645,547.0,2.37788,2.26687,-35.947
19200,24.9,95.1,1651,2.016,154.6,3916,4.781,567.4,2.30720,2.26681,-35.947
19250,24.4,95.6,1651,2.016,154.6,3916,4.781,567.4,2.30720,2.26681,-38.145
19300,23.8,96.2,1651,2.016,154.6,3916,4.781,567.4,2.30720,2.26681,-38.145
19350,23.3,96.7,1651,2.016,154.6,3916,4.781,567.4,2.30720,2.26681,-38.145
19400,22.8,97.2,1576,1.924,141.0,3988,4.869,580.5,2.26718,2.26722,-39.814
19450,22.4,97.6,1576,1.924,141.0,3988,4.869,580.5,2.26718,2.26722,-39.814
19500,22.0,98.0,1576,1.924,141.0,3988,4.869,580.5,2.26718,2.26722,-39.814
19550,21.6,98.4,1576,1.924,141.0,3988,4.869,580.5,2.26718,2.26722,-41.045
19600,21.3,98.7,1576,1.924,141.0,3988,4.869,580.5,2.26718,2.26722,-41.045
19650,21.0,99.0,1509,1.842,128.7,4050,4.945,591.8,2.24324,2.26715,-41.045
19700,20.7,99.3,1509,1.842,128.7,4050,4.945,591.8,2.24324,2.26715,-41.924
19750,20.5,99.5,1509,1.842,128.7,4050,4.945,591.8,2.24324,2.26715,-41.924
19800,20.3,99.7,1509,1.842,128.7,4050,4.945,591.8,2.24324,2.26715,-41.924
19850,20.2,99.8,1484,1.812,124.2,4073,4.973,596.0,2.23134,2.26690,-42.539
19900,20.1,99.9,1484,1.812,124.2,4073,4.973,596.0,2.23134,2.26690,-42.539
19950,20.0,100.0,1484,1.812,124.2,4073,4.973,596.0,2.23134,2.26690,-42.715
