ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
14600,98.7,21.3,3993,4.875,581.4,1577,1.926,141.1,2.19712,2.26716,46.055
14650,99.0,21.0,4062,4.960,594.0,1507,1.840,128.4,2.19712,2.26722,47.021
14700,99.3,20.7,4062,4.960,594.0,1507,1.840,128.4,2.19712,2.26722,47.021
14750,99.5,20.5,4062,4.960,594.0,1507,1.840,128.4,2.19712,2.26722,47.373
14800,99.7,20.3,4062,4.960,594.0,1507,1.840,128.4,2.19712,2.26722,47.373
14850,99.8,20.2,4062,4.960,594.0,1507,1.840,128.4,2.19712,2.26722,47.373
14900,99.9,20.1,4086,4.989,598.4,1469,1.794,121.5,2.19766,2.26738,47.812
14950,100.0,20.0,4086,4.989,598.4,1469,1.794,121.5,2.19766,2.26738,47.812
15000,100.0,20.0,4086,4.989,598.4,1469,1.794,121.5,2.19766,2.26738,47.812
15050,100.0,20.0,4086,4.989,598.4,1469,1.794,121.5,2.19766,2.26738,47.988
15100,99.9,20.1,4086,4.989,598.4,1469,1.794,121.5,2.19766,2.26738,47.988
15150,99.8,20.2,4088,4.991,598.7,1473,1.799,122.2,2.19764,2.26723,47.988
15200,99.7,20.3,4088,4.991,598.7,1473,1.799,122.2,2.19764,2.26723,47.988
15250,99.5,20.5,4088,4.991,598.7,1473,1.799,122.2,2.19764,2.26723,47.988
15300,99.3,20.7,4088,4.991,598.7,1473,1.799,122.2,2.19764,2.26723,47.988
15350,99.0,21.0,4088,4.991,598.7,1473,1.799,122.2,2.19764,2.26723,47.988
15400,98.7,21.3,4068,4.967,595.1,1474,1.800,122.4,2.19740,2.26706,47.988
15450,98.4,21.6,4068,4.967,595.1,1474,1.800,122.4,2.19740,2.26706,47.988
15500,98.0,22.0,4068,4.967,595.1,1474,1.800,122.4,2.19740,2.26706,47.988
15550,97.6,22.4,4068,4.967,595.1,1474,1.800,122.4,2.19740,2.26706,47.549
15600,97.2,22.8,4076,4.977,596.5,1552,1.895,136.6,2.19716,2.26698,47.549
15650,96.7,23.3,4076,4.977,596.5,1552,1.895,136.6,2.19716,2.26698,47.549
15700,96.2,23.8,4076,4.977,596.5,1552,1.895,136.6,2.19716,2.26698,46.230
15750,95.6,24.4,4076,4.977,596.5,1552,1.895,136.6,2.19716,2.26698,46.230
15800,95.1,24.9,4076,4.977,596.5,1552,1.895,136.6,2.19716,2.26698,46.230
15850,94.4,25.6,3950,4.823,573.6,1634,1.995,151.5,2.19699,2.26715,44.736
15900,93.8,26.2,3950,4.823,573.6,1634,1.995,151.5,2.19699,2.26715,44.736
15950,93.1,26.9,3950,4.823,573.6,1634,1.995,151.5,2.19699,2.26715,44.736
16000,92.4,27.6,3950,4.823,573.6,1634,1.995,151.5,2.19699,2.26715,42.803
16050,91.6,28.4,3851,4.702,555.5,1722,2.103,167.6,2.19696,2.26714,42.803
16100,90.8,29.2,3851,4.702,555.5,1722,2.103,167.6,2.19696,2.26714,41.221
16150,90.0,30.0,3851,4.702,555.5,1722,2.103,167.6,2.19696,2.26714,41.221
16200,89.2,30.8,3851,4.702,555.5,1722,2.103,167.6,2.19696,2.26714,41.221
16250,88.3,31.7,3851,4.702,555.5,1722,2.103,167.6,2.19696,2.26714,38.408
16300,87.4,32.6,3710,4.530,529.8,1863,2.275,193.3,2.28708,2.27702,38.408
16350,86.4,33.6,3710,4.530,529.8,1863,2.275,193.3,2.28708,2.27702,36.299
16400,85.5,34.5,3710,4.530,529.8,1863,2.275,193.3,2.28708,2.27702,36.299
16450,84.5,35.5,3710,4.530,529.8,1863,2.275,193.3,2.28708,2.27702,36.299
16500,83.5,36.5,3577,4.368,505.6,1980,2.418,214.6,2.39458,2.39425,32.783
16550,82.5,37.5,3577,4.368,505.6,1980,2.418,214.6,2.39458,2.39425,32.783
16600,81.4,38.6,3577,4.368,505.6,1980,2.418,214.6,2.39458,2.39425,32.783
16650,80.4,39.6,3577,4.368,505.6,1980,2.418,214.6,2.39458,2.39425,29.092
16700,79.3,40.7,3443,4.204,481.2,2124,2.593,240.8,2.47001,2.46992,29.092
16750,78.2,41.8,3443,4.204,481.2,2124,2.593,240.8,2.47001,2.46992,29.092
16800,77.0,43.0,3443,4.204,481.2,2124,2.593,240.8,2.47001,2.46992,25.137
16850,75.9,44.1,3443,4.204,481.2,2124,2.593,240.8,2.47001,2.46992,25.137
16900,74.7,45.3,3298,4.027,454.8,2271,2.773,267.6,2.53359,2.53363,22.236
16950,73.5,46.5,3298,4.027,454.8,2271,2.773,267.6,2.53359,2.53363,22.236
17000,72.4,47.6,3298,4.027,454.8,2271,2.773,267.6,2.53359,2.53363,22.236
17050,71.2,48.8,3298,4.027,454.8,2271,2.773,267.6,2.53359,2.53363,18.018
17100,69.9,50.1,3142,3.836,426.3,2421,2.956,294.9,2.56710,2.56729,18.018
17150,68.7,51.3,3142,3.836,426.3,2421,2.956,294.9,2.56710,2.56729,18.018
17200,67.5,52.5,3142,3.836,426.3,2421,2.956,294.9,2.56710,2.56729,13.535
17250,66.3,53.7,3142,3.836,426.3,2421,2.956,294.9,2.56710,2.56729,13.535
17300,65.0,55.0,3142,3.836,426.3,2421,2.956,294.9,2.56710,2.56729,10.371
17350,63.8,56.2,2937,3.586,389.0,2623,3.203,331.8,2.59960,2.59983,10.371
17400,62.5,57.5,2937,3.586,389.0,2623,3.203,331.8,2.59960,2.59983,10.371
17450,61.3,58.7,2937,3.586,389.0,2623,3.203,331.8,2.59960,2.59983,5.889
17500,60.0,60.0,2937,3.586,389.0,2623,3.203,331.8,2.59960,2.59983,5.889
17550,58.7,61.3,2777,3.391,359.8,2792,3.409,362.5,2.61377,2.61387,2.637
17600,57.5,62.5,2777,3.391,359.8,2792,3.409,362.5,2.61377,2.61387,2.637
17650,56.2,63.8,2777,3.391,359.8,2792,3.409,362.5,2.61377,2.61387,2.637
17700,55.0,65.0,2777,3.391,359.8,2792,3.409,362.5,2.61377,2.61387,-1.758
17750,53.7,66.3,2777,3.391,359.8,2792,3.409,362.5,2.61377,2.61387,-1.758
17800,52.5,67.5,2568,3.136,321.7,2993,3.654,399.2,2.61396,2.61399,-1.758
17850,51.3,68.7,2568,3.136,321.7,2993,3.654,399.2,2.61396,2.61399,-6.328
17900,50.1,69.9,2568,3.136,321.7,2993,3.654,399.2,2.61396,2.61399,-6.328
17950,48.8,71.2,2568,3.136,321.7,2993,3.654,399.2,2.61396,2.61399,-9.492
18000,47.6,72.4,2417,2.951,294.2,3155,3.852,428.7,2.59745,2.59728,-9.492
18050,46.4,73.6,2417,2.951,294.2,3155,3.852,428.7,2.59745,2.59728,-9.492
18100,45.3,74.7,2417,2.951,294.2,3155,3.852,428.7,2.59745,2.59728,-13.887
18150,44.1,75.9,2417,2.951,294.2,3155,3.852,428.7,2.59745,2.59728,-13.887
18200,43.0,77.0,2417,2.951,294.2,3155,3.852,428.7,2.59745,2.59728,-16.699
18250,41.8,78.2,2220,2.711,258.3,3342,4.081,462.8,2.56300,2.51025,-16.699
18300,40.7,79.3,2220,2.711,258.3,3342,4.081,462.8,2.56300,2.51025,-19.424
18350,39.6,80.4,2220,2.711,258.3,3342,4.081,462.8,2.56300,2.51025,-19.424
18400,38.6,81.4,2220,2.711,258.3,3342,4.081,462.8,2.56300,2.51025,-22.236
18450,37.5,82.5,2074,2.532,231.7,3494,4.266,490.5,2.52688,2.44383,-22.236
18500,36.5,83.5,2074,2.532,231.7,3494,4.266,490.5,2.52688,2.44383,-22.236
18553,35.4,84.6,2074,2.532,231.7,3494,4.266,490.5,2.52688,2.44383,-25.400
18600,34.5,85.5,2074,2.532,231.7,3494,4.266,490.5,2.52688,2.44383,-25.400
18650,33.5,86.5,2074,2.532,231.7,3494,4.266,490.5,2.52688,2.44383,-25.400
18700,32.6,87.4,1907,2.328,201.3,3649,4.455,518.7,2.45910,2.30325,-27.334
18750,31.7,88.3,1907,2.328,201.3,3649,4.455,518.7,2.45910,2.30325,-27.334
18800,30.8,89.2,1907,2.328,201.3,3649,4.455,518.7,2.45910,2.30325,-27.334
18850,30.0,90.0,1907,2.328,201.3,3649,4.455,518.7,2.45910,2.30325,-30.234
18900,29.2,90.8,1907,2.328,201.3,3649,4.455,518.7,2.45910,2.30325,-30.234
18950,28.4,91.6,1761,2.150,174.7,3788,4.625,544.1,2.36726,2.26774,-32.080
19000,27.6,92.4,1761,2.150,174.7,3788,4.625,544.1,2.36726,2.26774,-32.080
19050,26.9,93.1,1761,2.150,174.7,3788,4.625,544.1,2.36726,2.26774,-32.080
19100,26.2,93.8,1761,2.150,174.7,3788,4.625,544.1,2.36726,2.26774,-34.277
19150,25.6,94.4,1761,2.150,174.7,3788,4.625,544.1,2.36726,2.26774,-34.277
19200,24.9,95.1,1643,2.006,153.2,3907,4.770,565.7,2.30717,2.26807,-34.277
19420,22.6,97.4,1643,2.006,153.2,3937,4.807,571.2,2.27603,2.26787,-35.771
19450,22.4,97.6,1643,2.006,153.2,3937,4.807,571.2,2.27603,2.26787,-35.771
19500,22.0,98.0,1643,2.006,153.2,3937,4.807,571.2,2.27603,2.26787,-35.771
19550,21.6,98.4,1643,2.006,153.2,3937,4.807,571.2,2.27603,2.26787,-38.848
19600,21.3,98.7,1643,2.006,153.2,3937,4.807,571.2,2.27603,2.26787,-38.848
19650,21.0,99.0,1515,1.850,129.8,4066,4.965,594.7,2.23940,2.26779,-38.936
19700,20.7,99.3,1515,1.850,129.8,4066,4.965,594.7,2.23940,2.26779,-38.936
19750,20.5,99.5,1515,1.850,129.8,4066,4.965,594.7,2.23940,2.26779,-38.936
19800,20.3,99.7,1515,1.850,129.8,4066,4.965,594.7,2.23940,2.26779,-39.639
19850,20.2,99.8,1478,1.805,123.1,4092,4.996,599.5,2.22887,2.26766,-39.639
19900,20.1,99.9,1478,1.805,123.1,4092,4.996,599.5,2.22887,2.26766,-39.639
19950,20.0,100.0,1478,1.805,123.1,4092,4.996,599.5,2.22887,2.26766,-40.078
