ms,valve_a_pct,valve_b_pct,enc_deg
6100,100.0,20.0,5.273
6150,100.0,20.0,5.273
6200,100.0,20.0,5.273
6250,100.0,20.0,5.273
6300,100.0,20.0,5.273
6350,100.0,20.0,5.273
6400,100.0,20.0,5.273
6450,100.0,20.0,5.273
6500,100.0,20.0,5.273
6550,100.0,20.0,5.273
6600,100.0,20.0,5.273
6650,99.2,20.8,5.273
6700,98.3,21.7,5.273
6750,97.5,22.5,5.273
6800,96.7,23.3,5.273
6850,95.8,24.2,5.273
6900,95.0,25.0,5.273
6950,94.2,25.8,5.273
7000,93.3,26.7,5.273
7050,92.5,27.5,5.273
7100,91.7,28.3,5.273
7150,90.8,29.2,5.273
7200,90.0,30.0,5.273
7250,89.2,30.8,5.273
7300,88.3,31.7,5.273
7350,87.5,32.5,5.273
7400,86.7,33.3,5.273
7450,85.8,34.2,5.186
7500,85.0,35.0,5.186
7550,84.2,35.8,5.186
7600,83.3,36.7,5.098
7650,82.5,37.5,5.098
7700,81.7,38.3,5.010
7750,80.8,39.2,4.922
7800,80.0,40.0,4.834
7850,79.2,40.8,4.746
7900,78.3,41.7,4.658
7950,77.5,42.5,4.570
8000,76.7,43.3,4.482
8050,75.8,44.2,4.307
8100,75.0,45.0,4.219
8150,74.2,45.8,4.131
8200,73.3,46.7,4.043
8250,72.5,47.5,3.867
8300,71.7,48.3,3.779
8350,70.8,49.2,3.604
8400,70.0,50.0,3.516
8450,69.2,50.8,3.340
8500,68.3,51.7,3.164
8550,67.5,52.5,2.988
8600,66.7,53.3,2.900
8650,65.8,54.2,2.725
8700,65.0,55.0,2.549
8750,64.2,55.8,2.373
8800,63.3,56.7,2.197
8850,62.5,57.5,2.021
8900,61.7,58.3,1.846
8950,60.8,59.2,1.670
9000,60.0,60.0,1.230
9050,59.2,60.8,0.527
9100,58.3,61.7,-0.264
9150,57.5,62.5,-0.967
9200,56.7,63.3,-1.582
9250,55.8,64.2,-2.197
9300,55.0,65.0,-2.900
9350,54.2,65.8,-3.604
9400,53.3,66.7,-4.219
9450,52.5,67.5,-4.746
9500,51.7,68.3,-5.449
9550,50.8,69.2,-6.152
9600,50.0,70.0,-6.855
9650,49.2,70.8,-7.559
9700,48.3,71.7,-8.174
9750,47.5,72.5,-8.789
9800,46.7,73.3,-9.404
9850,45.8,74.2,-10.107
9900,45.0,75.0,-10.986
9950,44.2,75.8,-11.689
10000,43.3,76.7,-12.480
10050,42.5,77.5,-13.184
10100,41.7,78.3,-13.799
10150,40.8,79.2,-14.502
10200,40.0,80.0,-15.117
10250,39.2,80.8,-15.645
10300,38.3,81.7,-16.436
10350,37.5,82.5,-17.139
10400,36.7,83.3,-17.754
10450,35.8,84.2,-18.457
10500,35.0,85.0,-19.160
10550,34.2,85.8,-19.951
10600,33.3,86.7,-20.566
10650,32.5,87.5,-21.094
10700,31.7,88.3,-21.709
10750,30.8,89.2,-22.500
10800,30.0,90.0,-23.115
10851,29.2,90.8,-23.643
10900,28.3,91.7,-24.082
10950,27.5,92.5,-24.697
11000,26.7,93.3,-25.312
11050,25.8,94.2,-25.840
11100,25.0,95.0,-26.455
11150,24.2,95.8,-26.895
11200,23.3,96.7,-27.422
11250,22.5,97.5,-27.773
11300,21.7,98.3,-28.213
11350,20.8,99.2,-28.564
11400,20.0,100.0,-29.004
11450,20.0,100.0,-29.268
11500,20.0,100.0,-29.531
11550,20.0,100.0,-29.531
11600,20.0,100.0,-29.531
11650,20.0,100.0,-29.531
11700,20.0,100.0,-29.531
11750,20.0,100.0,-29.531
11800,20.0,100.0,-29.531
11850,20.0,100.0,-29.531
11900,20.0,100.0,-29.531
11950,20.0,100.0,-29.531
