ms,valve_a_pct,valve_b_pct,enc_deg
6100,100.0,20.0,-40.693
6150,100.0,20.0,-40.693
6200,100.0,20.0,-40.693
6250,100.0,20.0,-40.693
6300,100.0,20.0,-40.693
6350,100.0,20.0,-40.693
6400,100.0,20.0,-40.693
6450,100.0,20.0,-40.693
6500,100.0,20.0,-40.693
6550,100.0,20.0,-40.693
6600,100.0,20.0,-40.693
6650,99.2,20.8,-40.693
6700,98.3,21.7,-40.693
6750,97.5,22.5,-40.693
6800,96.7,23.3,-40.693
6850,95.8,24.2,-40.430
6900,95.0,25.0,-39.902
6950,94.2,25.8,-39.375
7000,93.3,26.7,-38.848
7050,92.5,27.5,-38.320
7100,91.7,28.3,-37.881
7150,90.8,29.2,-37.266
7200,90.0,30.0,-36.738
7250,89.2,30.8,-36.123
7300,88.3,31.7,-35.508
7350,87.5,32.5,-34.893
7400,86.7,33.3,-34.277
7450,85.8,34.2,-33.574
7500,85.0,35.0,-32.959
7550,84.2,35.8,-32.256
7600,83.3,36.7,-31.465
7650,82.5,37.5,-30.762
7700,81.7,38.3,-30.146
7750,80.8,39.2,-29.355
7800,80.0,40.0,-28.564
7850,79.2,40.8,-27.773
7900,78.3,41.7,-26.982
7950,77.5,42.5,-26.191
8000,76.7,43.3,-25.400
8050,75.8,44.2,-24.521
8101,75.0,45.0,-23.730
8150,74.2,45.8,-22.939
8200,73.3,46.7,-22.061
8250,72.5,47.5,-21.094
8300,71.7,48.3,-20.215
8350,70.8,49.2,-19.336
8400,70.0,50.0,-18.457
8450,69.2,50.8,-17.490
8500,68.3,51.7,-16.611
8550,67.5,52.5,-15.645
8600,66.7,53.3,-14.766
8650,65.8,54.2,-13.799
8700,65.0,55.0,-12.920
8750,64.2,55.8,-12.041
8800,63.3,56.7,-10.986
8850,62.5,57.5,-10.020
8900,61.7,58.3,-9.141
8950,60.8,59.2,-8.174
9000,60.0,60.0,-7.295
9050,59.2,60.8,-6.328
9100,58.3,61.7,-5.361
9150,57.5,62.5,-4.482
9200,56.7,63.3,-3.516
9250,55.8,64.2,-2.549
9300,55.0,65.0,-1.670
9350,54.2,65.8,-0.703
9400,53.3,66.7,0.176
9450,52.5,67.5,1.055
9500,51.7,68.3,2.109
9550,50.8,69.2,3.076
9600,50.0,70.0,3.955
9650,49.2,70.8,4.834
9700,48.3,71.7,5.713
9750,47.5,72.5,6.680
9800,46.7,73.3,7.471
9850,45.8,74.2,8.350
9900,45.0,75.0,9.229
9950,44.2,75.8,10.195
10000,43.3,76.7,11.074
10050,42.5,77.5,11.865
10100,41.7,78.3,12.744
10150,40.8,79.2,13.623
10200,40.0,80.0,14.414
10250,39.2,80.8,15.205
10300,38.3,81.7,16.084
10350,37.5,82.5,17.051
10400,36.7,83.3,17.842
10450,35.8,84.2,18.721
10500,35.0,85.0,19.424
10550,34.2,85.8,20.215
10600,33.3,86.7,21.006
10650,32.5,87.5,21.709
10700,31.7,88.3,22.500
10750,30.8,89.2,23.203
10800,30.0,90.0,23.906
10850,29.2,90.8,24.697
10900,28.3,91.7,25.312
10950,27.5,92.5,26.016
11000,26.7,93.3,26.543
11050,25.8,94.2,27.158
11100,25.0,95.0,27.686
11150,24.2,95.8,28.301
11200,23.3,96.7,28.916
11250,22.5,97.5,29.443
11300,21.7,98.3,29.971
11350,20.8,99.2,30.410
11400,20.0,100.0,30.938
11450,20.0,100.0,31.465
11500,20.0,100.0,31.641
11550,20.0,100.0,31.641
11600,20.0,100.0,31.641
11650,20.0,100.0,31.641
11700,20.0,100.0,31.641
11750,20.0,100.0,31.641
11800,20.0,100.0,31.641
11850,20.0,100.0,31.641
11900,20.0,100.0,31.641
11950,20.0,100.0,31.641
