ms,valve_a_pct,valve_b_pct,enc_deg
6100,100.0,20.0,-24.521
6150,100.0,20.0,-24.521
6200,100.0,20.0,-24.521
6250,100.0,20.0,-24.521
6300,100.0,20.0,-24.521
6350,100.0,20.0,-24.521
6400,100.0,20.0,-24.521
6450,100.0,20.0,-24.521
6500,100.0,20.0,-24.521
6550,100.0,20.0,-24.521
6600,100.0,20.0,-24.521
6650,99.2,20.8,-24.521
6700,98.3,21.7,-24.521
6750,97.5,22.5,-24.521
6800,96.7,23.3,-24.521
6850,95.8,24.2,-24.258
6900,95.0,25.0,-23.730
6950,94.2,25.8,-23.203
7000,93.3,26.7,-22.676
7050,92.5,27.5,-22.236
7100,91.7,28.3,-21.709
7150,90.8,29.2,-21.182
7200,90.0,30.0,-20.566
7250,89.2,30.8,-20.039
7300,88.3,31.7,-19.424
7350,87.5,32.5,-18.809
7400,86.7,33.3,-18.193
7450,85.8,34.2,-17.490
7500,85.0,35.0,-16.875
7550,84.2,35.8,-16.084
7600,83.3,36.7,-15.645
7650,82.5,37.5,-14.678
7700,81.7,38.3,-14.062
7750,80.8,39.2,-13.271
7800,80.0,40.0,-12.656
7850,79.2,40.8,-11.777
7900,78.3,41.7,-10.986
7950,77.5,42.5,-10.195
8000,76.7,43.3,-9.492
8050,75.8,44.2,-8.613
8100,75.0,45.0,-7.734
8150,74.2,45.8,-6.855
8200,73.3,46.7,-5.977
8250,72.5,47.5,-5.010
8300,71.7,48.3,-4.131
8350,70.8,49.2,-3.252
8400,70.0,50.0,-2.373
8450,69.2,50.8,-1.494
8500,68.3,51.7,-0.527
8550,67.5,52.5,0.439
8600,66.7,53.3,1.318
8650,65.8,54.2,2.197
8700,65.0,55.0,3.164
8750,64.2,55.8,4.131
8800,63.3,56.7,5.098
8850,62.5,57.5,6.064
8900,61.7,58.3,6.943
8950,60.8,59.2,7.910
9000,60.0,60.0,8.877
9050,59.2,60.8,9.756
9100,58.3,61.7,10.723
9150,57.5,62.5,11.602
9200,56.7,63.3,12.568
9250,55.8,64.2,13.447
9300,55.0,65.0,14.238
9351,54.2,65.8,14.854
9401,53.3,66.7,15.732
9450,52.5,67.5,16.523
9500,51.7,68.3,17.490
9550,50.8,69.2,18.369
9600,50.0,70.0,19.336
9650,49.2,70.8,20.303
9700,48.3,71.7,21.094
9750,47.5,72.5,22.061
9800,46.7,73.3,22.939
9850,45.8,74.2,23.818
9900,45.0,75.0,24.609
9950,44.2,75.8,25.576
10000,43.3,76.7,26.455
10050,42.5,77.5,27.334
10100,41.7,78.3,28.125
10150,40.8,79.2,29.004
10200,40.0,80.0,29.883
10250,39.2,80.8,30.674
10300,38.3,81.7,31.465
10350,37.5,82.5,32.344
10400,36.7,83.3,33.223
10450,35.8,84.2,34.102
10500,35.0,85.0,34.805
10550,34.2,85.8,35.508
10600,33.3,86.7,36.299
10650,32.5,87.5,37.002
10700,31.7,88.3,37.881
10750,30.8,89.2,38.584
10800,30.0,90.0,39.287
10850,29.2,90.8,39.990
10900,28.3,91.7,40.693
10950,27.5,92.5,41.309
11000,26.7,93.3,41.924
11050,25.8,94.2,42.539
11100,25.0,95.0,43.154
11150,24.2,95.8,43.682
11200,23.3,96.7,44.209
11250,22.5,97.5,44.912
11300,21.7,98.3,45.352
11350,20.8,99.2,45.879
11400,20.0,100.0,46.406
11450,20.0,100.0,46.846
11500,20.0,100.0,47.109
11550,20.0,100.0,47.109
11600,20.0,100.0,47.109
11650,20.0,100.0,47.109
11700,20.0,100.0,47.109
11750,20.0,100.0,47.109
11800,20.0,100.0,47.109
11850,20.0,100.0,47.109
11900,20.0,100.0,47.109
11950,20.0,100.0,47.109
