ms,valve_a_pct,valve_b_pct,enc_deg
6250,100.0,20.0,55.107
6300,100.0,20.0,55.107
6350,100.0,20.0,55.107
6400,100.0,20.0,55.107
6450,100.0,20.0,55.107
6500,100.0,20.0,55.107
6550,100.0,20.0,55.107
6600,100.0,20.0,55.107
6650,99.2,20.8,55.107
6700,98.3,21.7,55.107
6750,97.5,22.5,55.195
6800,96.7,23.3,54.932
6850,95.8,24.2,54.229
6900,95.0,25.0,53.350
6950,94.2,25.8,52.734
7000,93.3,26.7,52.119
7050,92.5,27.5,51.504
7100,91.7,28.3,50.889
7150,90.8,29.2,50.273
7200,90.0,30.0,49.570
7250,89.2,30.8,48.955
7300,88.3,31.7,48.340
7350,87.5,32.5,47.637
7400,86.7,33.3,47.021
7450,85.8,34.2,46.318
7500,85.0,35.0,45.527
7550,84.2,35.8,44.824
7600,83.3,36.7,44.033
7650,82.5,37.5,43.330
7700,81.7,38.3,42.627
7750,80.8,39.2,41.836
7800,80.0,40.0,41.045
7850,79.2,40.8,40.254
7900,78.3,41.7,39.463
7950,77.5,42.5,38.672
8000,76.7,43.3,37.881
8050,75.8,44.2,37.090
8100,75.0,45.0,36.387
8150,74.2,45.8,35.596
8200,73.3,46.7,34.717
8250,72.5,47.5,33.926
8300,71.7,48.3,33.047
8350,70.8,49.2,32.168
8400,70.0,50.0,31.377
8450,69.2,50.8,30.498
8500,68.3,51.7,29.707
8550,67.5,52.5,28.828
8600,66.7,53.3,27.861
8650,65.8,54.2,26.982
8700,65.0,55.0,26.016
8750,64.2,55.8,25.049
8800,63.3,56.7,24.082
8850,62.5,57.5,23.115
8900,61.7,58.3,22.236
8950,60.8,59.2,21.270
9000,60.0,60.0,20.215
9050,59.2,60.8,19.336
9100,58.3,61.7,18.369
9150,57.5,62.5,17.490
9200,56.7,63.3,16.611
9250,55.8,64.2,15.732
9300,55.0,65.0,14.854
9350,54.2,65.8,13.975
9400,53.3,66.7,13.096
9450,52.5,67.5,12.217
9500,51.7,68.3,11.338
9550,50.8,69.2,10.371
9600,50.0,70.0,9.492
9650,49.2,70.8,9.141
9700,48.3,71.7,9.141
9750,47.5,72.5,9.141
9800,46.7,73.3,9.141
9850,45.8,74.2,9.141
9900,45.0,75.0,9.141
9950,44.2,75.8,9.141
10000,43.3,76.7,9.141
10050,42.5,77.5,9.141
10100,41.7,78.3,9.141
10150,40.8,79.2,9.141
10200,40.0,80.0,9.141
10250,39.2,80.8,9.141
10300,38.3,81.7,9.141
10350,37.5,82.5,9.141
10400,36.7,83.3,9.141
10450,35.8,84.2,9.141
10500,35.0,85.0,9.141
10550,34.2,85.8,9.141
10600,33.3,86.7,9.141
10650,32.5,87.5,9.141
10700,31.7,88.3,9.141
10750,30.8,89.2,9.141
10800,30.0,90.0,9.141
10850,29.2,90.8,9.141
10900,28.3,91.7,9.141
10950,27.5,92.5,9.141
11000,26.7,93.3,9.141
11050,25.8,94.2,9.141
11100,25.0,95.0,9.141
11150,24.2,95.8,9.141
11200,23.3,96.7,9.141
11250,22.5,97.5,9.141
11300,21.7,98.3,9.141
11350,20.8,99.2,9.141
11400,20.0,100.0,9.141
11450,20.0,100.0,9.141
11500,20.0,100.0,9.141
11550,20.0,100.0,9.141
11600,20.0,100.0,9.141
11650,20.0,100.0,9.141
11700,20.0,100.0,9.141
11750,20.0,100.0,9.141
11800,20.0,100.0,9.141
11850,20.0,100.0,9.141
11900,20.0,100.0,9.141
11950,20.0,100.0,9.141
