ms,valve_a_pct,valve_b_pct,enc_deg
6150,100.0,20.0,13.799
6200,100.0,20.0,13.799
6250,100.0,20.0,13.799
6300,100.0,20.0,13.799
6350,100.0,20.0,13.887
6400,100.0,20.0,13.887
6450,100.0,20.0,13.887
6500,100.0,20.0,13.887
6550,100.0,20.0,13.887
6600,100.0,20.0,13.887
6650,99.2,20.8,13.887
6700,98.3,21.7,13.887
6750,97.5,22.5,13.887
6800,96.7,23.3,13.887
6850,95.8,24.2,13.887
6900,95.0,25.0,13.887
6950,94.2,25.8,13.887
7000,93.3,26.7,13.887
7050,92.5,27.5,13.887
7100,91.7,28.3,13.887
7150,90.8,29.2,13.887
7200,90.0,30.0,13.887
7250,89.2,30.8,13.799
7300,88.3,31.7,13.799
7350,87.5,32.5,13.799
7400,86.7,33.3,13.799
7450,85.8,34.2,13.799
7500,85.0,35.0,13.711
7550,84.2,35.8,13.711
7600,83.3,36.7,13.711
7650,82.5,37.5,13.623
7700,81.7,38.3,13.623
7750,80.8,39.2,13.535
7800,80.0,40.0,13.447
7850,79.2,40.8,13.359
7900,78.3,41.7,13.271
7950,77.5,42.5,13.184
8000,76.7,43.3,13.008
8050,75.8,44.2,12.920
8100,75.0,45.0,12.832
8150,74.2,45.8,12.656
8200,73.3,46.7,12.568
8250,72.5,47.5,12.480
8300,71.7,48.3,12.305
8350,70.8,49.2,12.129
8400,70.0,50.0,12.041
8450,69.2,50.8,11.865
8500,68.3,51.7,11.689
8550,67.5,52.5,11.602
8600,66.7,53.3,11.426
8650,65.8,54.2,11.250
8700,65.0,55.0,11.074
8750,64.2,55.8,10.898
8800,63.3,56.7,10.723
8850,62.5,57.5,10.547
8900,61.7,58.3,10.283
8950,60.8,59.2,9.932
9000,60.0,60.0,9.229
9050,59.2,60.8,8.350
9100,58.3,61.7,7.559
9150,57.5,62.5,7.031
9200,56.7,63.3,6.328
9250,55.8,64.2,5.625
9300,55.0,65.0,5.010
9350,54.2,65.8,4.395
9400,53.3,66.7,3.779
9450,52.5,67.5,3.076
9500,51.7,68.3,2.373
9550,50.8,69.2,1.582
9600,50.0,70.0,0.967
9650,49.2,70.8,0.352
9700,48.3,71.7,-0.264
9750,47.5,72.5,-0.967
9800,46.7,73.3,-1.670
9850,45.8,74.2,-2.373
9900,45.0,75.0,-3.076
9950,44.2,75.8,-3.955
10000,43.3,76.7,-4.658
10050,42.5,77.5,-5.273
10100,41.7,78.3,-5.889
10150,40.8,79.2,-6.504
10200,40.0,80.0,-7.207
10250,39.2,80.8,-7.998
10300,38.3,81.7,-8.701
10350,37.5,82.5,-9.316
10400,36.7,83.3,-10.020
10450,35.8,84.2,-10.723
10500,35.0,85.0,-11.426
10550,34.2,85.8,-12.041
10600,33.3,86.7,-12.568
10650,32.5,87.5,-13.271
10700,31.7,88.3,-14.062
10750,30.8,89.2,-14.766
10800,30.0,90.0,-15.293
10850,29.2,90.8,-15.820
10900,28.3,91.7,-16.348
10950,27.5,92.5,-16.963
11000,26.7,93.3,-17.490
11050,25.8,94.2,-18.105
11100,25.0,95.0,-18.633
11150,24.2,95.8,-19.160
11200,23.3,96.7,-19.600
11250,22.5,97.5,-20.039
11300,21.7,98.3,-20.391
11350,20.8,99.2,-20.830
11400,20.0,100.0,-21.182
11450,20.0,100.0,-21.445
11500,20.0,100.0,-21.709
11550,20.0,100.0,-21.709
11600,20.0,100.0,-21.709
11650,20.0,100.0,-21.709
11700,20.0,100.0,-21.709
11750,20.0,100.0,-21.709
11800,20.0,100.0,-21.709
11850,20.0,100.0,-21.709
11900,20.0,100.0,-21.709
11950,20.0,100.0,-21.709
