ms,valve_a_pct,valve_b_pct,enc_deg
5000,93.3,26.7,83.408
5050,94.2,25.8,84.375
5100,95.0,25.0,85.254
5150,95.8,24.2,86.133
5200,96.7,23.3,86.924
5250,97.5,22.5,87.627
5300,98.3,21.7,88.242
5350,99.2,20.8,88.857
5400,100.0,20.0,89.385
5450,100.0,20.0,89.736
5500,100.0,20.0,90.000
5550,100.0,20.0,90.000
5600,100.0,20.0,90.000
5650,100.0,20.0,90.088
5700,100.0,20.0,90.088
5750,100.0,20.0,90.088
5800,100.0,20.0,90.088
5850,100.0,20.0,90.088
5900,100.0,20.0,90.088
5950,100.0,20.0,90.088
6000,100.0,20.0,90.088
6050,100.0,20.0,90.088
6100,100.0,20.0,90.088
6150,100.0,20.0,90.088
6200,100.0,20.0,90.176
6250,100.0,20.0,90.176
6300,100.0,20.0,90.176
6350,100.0,20.0,90.264
6400,100.0,20.0,90.264
6450,100.0,20.0,90.264
6500,100.0,20.0,90.264
6550,100.0,20.0,90.264
6600,100.0,20.0,90.264
6650,99.2,20.8,90.264
6700,98.3,21.7,90.264
6750,97.5,22.5,90.264
6800,96.7,23.3,90.264
6850,95.8,24.2,89.385
6900,95.0,25.0,88.594
6950,94.2,25.8,88.066
7000,93.3,26.7,87.363
7050,92.5,27.5,86.748
7100,91.7,28.3,85.430
7150,90.8,29.2,84.727
7200,90.0,30.0,83.760
7250,89.2,30.8,82.881
7300,88.3,31.7,81.826
7350,87.5,32.5,80.859
7400,86.7,33.3,79.805
7450,85.8,34.2,78.750
7500,85.0,35.0,77.695
7550,84.2,35.8,76.641
7600,83.3,36.7,75.586
7650,82.5,37.5,74.531
7700,81.7,38.3,73.477
7750,80.8,39.2,72.422
7800,80.0,40.0,71.367
7850,79.2,40.8,70.312
7900,78.3,41.7,69.258
7950,77.5,42.5,68.203
8000,76.7,43.3,67.148
8050,75.8,44.2,66.094
8100,75.0,45.0,64.951
8150,74.2,45.8,63.896
8200,73.3,46.7,62.842
8250,72.5,47.5,61.787
8300,71.7,48.3,60.732
8350,70.8,49.2,59.678
8401,70.0,50.0,58.535
8450,69.2,50.8,57.568
8500,68.3,51.7,56.514
8550,67.5,52.5,55.459
8600,66.7,53.3,54.316
8650,65.8,54.2,53.262
8700,65.0,55.0,52.207
8750,64.2,55.8,51.152
8800,63.3,56.7,50.098
8850,62.5,57.5,49.131
8901,61.7,58.3,48.252
8950,60.8,59.2,47.285
9000,60.0,60.0,46.230
9050,59.2,60.8,45.088
9100,58.3,61.7,44.033
9150,57.5,62.5,42.979
9200,56.7,63.3,41.924
9250,55.8,64.2,40.957
9300,55.0,65.0,39.814
9350,54.2,65.8,38.760
9400,53.3,66.7,37.705
9450,52.5,67.5,36.738
9500,51.7,68.3,35.684
9550,50.8,69.2,34.629
9600,50.0,70.0,33.574
9650,49.2,70.8,32.520
9700,48.3,71.7,31.465
9750,47.5,72.5,30.322
9800,46.7,73.3,29.268
9850,45.8,74.2,28.213
9900,45.0,75.0,27.246
9950,44.2,75.8,26.191
10000,43.3,76.7,25.225
10050,42.5,77.5,24.258
10100,41.7,78.3,23.115
10150,40.8,79.2,22.061
10200,40.0,80.0,21.006
10250,39.2,80.8,19.951
10300,38.3,81.7,18.896
10350,37.5,82.5,17.930
10400,36.7,83.3,16.875
10450,35.8,84.2,15.732
10500,35.0,85.0,14.766
10550,34.2,85.8,13.711
10600,33.3,86.7,12.656
10650,32.5,87.5,11.689
10700,31.7,88.3,10.635
10750,30.8,89.2,9.580
10800,30.0,90.0,8.525
10850,29.2,90.8,7.559
10900,28.3,91.7,6.592
10950,27.5,92.5,5.625
11000,26.7,93.3,4.746
11050,25.8,94.2,3.955
11100,25.0,95.0,2.988
11150,24.2,95.8,2.197
11200,23.3,96.7,1.406
11250,22.5,97.5,0.703
11300,21.7,98.3,0.000
11350,20.8,99.2,-0.615
11400,20.0,100.0,-1.143
11450,20.0,100.0,-1.670
11500,20.0,100.0,-2.021
11550,20.0,100.0,-2.021
11600,20.0,100.0,-2.021
11650,20.0,100.0,-2.021
11700,20.0,100.0,-2.021
11750,20.0,100.0,-2.021
11800,20.0,100.0,-2.021
11850,20.0,100.0,-2.021
11900,20.0,100.0,-2.021
11950,20.0,100.0,-2.021
