ms,valve_a_pct,valve_b_pct,q_des_csv,qdes,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1233,20.242580174903413,99.31320283551266,20.563629029674416,-34.530002920886766,-34.530002920886766,,1986,2.4249084249084247,215.6675824175824,3418,4.173382173382174,476.6272893772894,2.537948193099414,2.6884651063112663,-24.873046875
1267,20.0,100.0,20.563629029674416,-35.00947349601282,-35.00947349601282,,1919,2.343101343101343,203.45787545787547,3485,4.255189255189255,488.8369963369963,2.5396978460766775,2.679743756729368,-25.751953125
1300,20.0,100.0,20.563629029674416,-34.182983207857276,-34.182983207857276,,1866,2.2783882783882783,193.7994505494505,3522,4.300366300366301,495.5796703296704,2.5396978460766775,2.679743756729368,-26.279296875
1333,22.138290756283983,98.5561080922043,20.563629029674416,-32.715919205458285,-32.715919205458285,,1803,2.2014652014652016,182.31868131868134,3564,4.351648351648352,503.23351648351655,2.557753320854243,2.6091854628818827,-26.630859375
1367,24.356814384859437,97.72464673428678,20.563629029674416,-31.644310660955355,-31.644310660955355,,1750,2.1367521367521367,172.6602564102564,3605,4.401709401709402,510.70512820512823,2.566146696140297,2.54940119647897,-27.333984375
1400,26.51845672726566,96.93004089741605,20.563629029674416,-30.760740947813012,-30.760740947813012,,1702,2.0781440781440783,163.91300366300368,3649,4.455433455433456,518.7234432234433,2.572763209163489,2.472520915766845,-28.125
1433,27.743694687468167,95.67021103988722,20.563629029674416,-30.36579966955285,-30.36579966955285,,1689,2.062271062271062,161.543956043956,3694,4.51037851037851,526.9239926739928,2.572763209163489,2.472520915766845,-29.091796875
1467,29.887103708750633,93.47224956096885,20.563629029674416,-30.054738836871287,-30.054738836871287,,1698,2.0732600732600734,163.18406593406596,3726,4.549450549450549,532.7554945054944,2.566567784626134,2.447076315952417,-29.794921875
1500,30.247070207804445,91.96844600947595,20.563629029674416,-29.804022312013196,-29.804022312013196,,1718,2.0976800976800978,166.8287545787546,3758,4.588522588522588,538.5869963369962,2.5629212793542515,2.498553592922226,-30.498046875
1533,31.269724997895583,89.37280961906946,20.563629029674416,-29.35146291520062,-29.35146291520062,,1754,2.1416361416361416,173.38919413919413,3774,4.608058608058608,541.5027472527472,2.568841717818185,2.569079264480013,-30.9375
1567,32.238828709340616,87.96770076734246,20.563629029674416,-28.875760146038154,-28.875760146038154,,1809,2.208791208791209,183.41208791208794,3769,4.601953601953602,540.5915750915751,2.568841717818185,2.569079264480013,-31.025390625
1601,33.16411005885881,86.92748647716829,19.999755055984593,-27.864701921158797,-27.864701921158797,,1848,2.2564102564102564,190.51923076923077,3765,4.597069597069597,539.8626373626373,2.566826558616289,2.6096746944393137,-30.498046875
1633,34.609948313432504,85.63848263323646,0.097527252852835,-25.894579173850687,-25.894579173850687,,1891,2.308913308913309,198.3553113553114,3745,4.572649572649572,536.2179487179487,2.5895535239108307,2.5969013049080423,-29.443359375
1667,36.809331247631505,83.31571497900771,0.097527252852835,-22.969020828204805,-22.969020828204805,,1933,2.3601953601953602,206.00915750915752,3666,4.476190476190476,521.8214285714286,2.599560813041106,2.6033814100848653,-27.94921875
1700,39.26373702355937,80.78004937512823,0.097527252852835,-19.710577381268003,-19.710577381268003,,1996,2.437118437118437,217.48992673992672,3592,4.385836385836386,508.3360805860806,2.599560813041106,2.6033814100848653,-26.455078125
1733,42.006135187296614,77.92554257215056,0.097527252852835,-16.06768985022979,-16.06768985022979,,2067,2.5238095238095237,230.4285714285714,3504,4.278388278388278,492.2994505494505,2.604912980109196,2.6107934753286135,-24.609375
1767,45.47380553577376,74.61399174172118,0.097527252852835,-12.488136840707167,-12.488136840707167,,2153,2.628815628815629,246.10073260073258,3398,4.148962148962149,472.9826007326008,2.6149352995043893,2.6225146770146575,-22.587890625
1800,49.86534907414885,70.91152548021866,0.097527252852835,-9.624732368858442,-9.624732368858442,,2257,2.755799755799756,265.0531135531136,3288,4.014652014652015,452.9368131868132,2.607450460293483,2.699742135693711,-21.005859375
1833,53.44478044179988,67.34869342699086,0.097527252852835,-6.863997624125982,-6.863997624125982,,2343,2.8608058608058604,280.72527472527463,3197,3.9035409035409034,436.3534798534798,2.607450460293483,2.699742135693711,-19.16015625
1867,57.146204571919945,64.4876476283589,0.097527252852835,-4.522768984711405,-4.522768984711405,,2425,2.960927960927961,295.66849816849816,3094,3.7777777777777777,417.5833333333333,2.59430329978418,2.7586783593793305,-17.2265625
1900,60.5679875796926,62.49274646882107,0.097527252852835,-2.5285169832727092,-2.5285169832727092,,2510,3.064713064713065,311.15842490842493,3001,3.664224664224664,400.6355311355311,2.5845421364954655,2.7944073933706783,-15.1171875
1933,64.01862444094829,60.8787243062648,0.097527252852835,-1.220128633123867,-1.220128633123867,,2588,3.15995115995116,325.3727106227106,2900,3.540903540903541,382.2298534798535,2.56835832248448,2.825294154210567,-13.447265625
1967,66.56203842349065,58.86787259663032,0.097527252852835,-0.378106233781514,-0.378106233781514,,2668,3.2576312576312576,339.95146520146517,2816,3.4383394383394386,366.9221611721612,2.56835832248448,2.825294154210567,-12.48046875
2000,70.9342874923518,58.358959118071596,0.097527252852835,1.1105527077419488,1.1105527077419488,,2746,3.3528693528693525,354.1657509157509,2726,3.328449328449328,350.52106227106225,2.5263965223046636,2.8610347911589855,-11.25
2034,73.44546336154184,59.777590495135556,0.097527252852835,2.302777752449055,2.302777752449055,,2823,3.446886446886447,368.1978021978022,2693,3.288156288156288,344.50732600732596,2.4753278047888774,2.8887579304322637,-10.107421875
2067,74.37901904608512,59.89084145658455,0.097527252852835,2.121534836538933,2.121534836538933,,2895,3.534798534798535,381.31868131868134,2709,3.3076923076923075,347.4230769230769,2.480282134773654,2.9098731975554006,-9.052734375
2100,76.15003345831978,57.012211508806566,0.097527252852835,0.10888093399907106,0.10888093399907106,,2972,3.628815628815629,395.35073260073256,2697,3.293040293040293,345.2362637362637,2.5208617320413227,2.9311288148168035,-8.349609375
2133,78.06464945368967,55.577347290992726,0.097527252852835,-2.0054298973018057,-2.0054298973018057,,3050,3.724053724053724,409.5650183150183,2728,3.3308913308913306,350.88553113553104,2.5208617320413227,2.9311288148168035,-7.3828125
2167,81.15077509621148,51.579245036025526,0.097527252852835,-3.8095582720387853,-3.8095582720387853,,3117,3.8058608058608057,421.7747252747252,2667,3.2564102564102564,339.7692307692308,2.5518287205856485,2.945673638554535,-6.416015625
2201,85.12231783019297,52.297069686188244,0.4438949644597884,-5.1212315526961305,-5.1212315526961305,,3181,3.884004884004884,433.43772893772893,2585,3.156288156288156,324.8260073260073,2.521204314706823,2.957456097457787,-5.44921875
2235,87.67812124947942,55.48080166999354,15.258022995524836,-6.007309640572224,-6.007309640572224,,3249,3.9670329670329667,445.82967032967025,2506,3.05982905982906,310.4294871794872,2.4374296285175303,2.9683264358447237,-4.5703125
2267,90.25675970236854,53.72882970480284,15.258022995524836,-6.610651501426446,-6.610651501426446,,3307,4.037851037851038,456.39926739926733,2510,3.064713064713065,311.15842490842493,2.4374296285175303,2.9683264358447237,-3.8671875
2300,94.06505816887176,51.208780031057714,15.258022995524836,-6.924292928692424,-6.924292928692424,,3370,4.114774114774114,467.88003663003656,2527,3.0854700854700856,314.2564102564103,2.4400445767813346,2.9764982615259163,-3.251953125
2333,99.457564092289,48.60851214706826,15.258022995524836,-7.89503776703441,-7.89503776703441,,3439,4.199023199023199,480.45421245421244,2528,3.086691086691087,314.4386446886447,2.4577287618022123,2.990993431138957,-3.427734375
2367,100.0,48.057844303614374,15.258022995524836,-8.989783196404428,-8.989783196404428,,3506,4.280830280830281,492.6639194139194,2468,3.0134310134310134,303.50457875457874,2.4267843819637647,3.0071020998876667,-3.955078125
2400,100.0,46.277811057575505,15.258022995524836,-9.173538461524906,-9.173538461524906,,3549,4.333333333333334,500.50000000000006,2400,2.9304029304029307,291.1126373626374,2.4267843819637647,3.0071020998876667,-3.8671875
2433,100.0,50.16983972366652,15.258022995524836,-8.767194438619946,-8.767194438619946,,3610,4.407814407814408,511.6163003663003,2337,2.853479853479853,279.6318681318681,2.3041782201586947,3.013221875230025,-3.251953125
2467,100.0,51.82994981280859,15.258022995524836,-7.972817907503135,-7.972817907503135,,3658,4.4664224664224665,520.363553113553,2343,2.8608058608058604,280.72527472527463,2.2469170102100895,3.016069246212831,-2.197265625
2500,100.0,47.81163041400831,15.258022995524836,-7.6153310702124966,-7.6153310702124966,,3679,4.492063492063492,524.1904761904763,2384,2.910866910866911,288.1968864468865,2.3063266516450525,3.0163115800100346,-1.494140625
2533,100.0,45.3767582672297,15.258022995524836,-7.7289185171342805,-7.7289185171342805,,3744,4.571428571428571,536.0357142857143,2404,2.9352869352869355,291.8415750915751,2.3063266516450525,3.0163115800100346,-1.318359375
2567,100.0,39.421652514455516,15.258022995524836,-8.579533956933632,-8.579533956933632,,3793,4.631257631257632,544.9652014652015,2386,2.9133089133089136,288.5613553113553,2.3780951954716496,3.0224784514273515,-2.021484375
2600,100.0,41.59725836688972,15.258022995524836,-8.915573135534025,-8.915573135534025,,3843,4.6923076923076925,554.0769230769231,2305,2.814407814407814,273.80036630036625,2.3157148447059206,3.0330306339888575,-2.4609375
2633,100.0,46.92995059820181,15.258022995524836,-8.995707532151817,-8.995707532151817,,3873,4.728937728937729,559.543956043956,2238,2.732600732600732,261.5906593406593,2.205148537021269,3.03975900210086,-2.8125
2667,100.0,45.0671053113813,15.258022995524836,-8.584270148397646,-8.584270148397646,,3922,4.788766788766789,568.4734432234432,2237,2.731379731379731,261.4084249084249,2.205148537021269,3.03975900210086,-2.8125
2700,100.0,44.00873527025695,15.258022995524836,-7.4417269543796944,-7.4417269543796944,,3940,4.8107448107448105,571.753663003663,2244,2.73992673992674,262.684065934066,2.2068797666989486,3.0412529856536517,-2.197265625
2733,100.0,43.17780258200516,15.258022995524836,-5.8915552932422415,-5.8915552932422415,,3955,4.829059829059829,574.4871794871794,2252,2.7496947496947497,264.1419413919414,2.205577560048635,3.0420760124538098,-1.23046875
2767,100.0,41.07870431312327,15.258022995524836,-5.0168493918806725,-5.0168493918806725,,3994,4.876678876678876,581.5943223443223,2273,2.7753357753357752,267.9688644688644,2.205854915242267,3.0410731227238266,-0.87890625
2800,100.0,39.84043930322093,15.258022995524836,-4.584138478627947,-4.584138478627947,,4018,4.905982905982905,585.9679487179486,2248,2.744810744810745,263.4130036630036,2.205854915242267,3.0410731227238266,-0.966796875
2833,100.0,38.46655168410542,15.258022995524836,-4.497625603564352,-4.497625603564352,,4056,4.9523809523809526,592.8928571428571,2180,2.6617826617826617,251.02106227106225,2.206699560504961,3.0408178782540163,-1.40625
2867,100.0,38.4072720017288,15.213832615574947,-4.2669566922298205,-4.2669566922298205,,4066,4.964590964590965,594.7152014652015,2117,2.584859584859585,239.54029304029305,2.2057369019579784,3.042804582307707,-1.7578125
2900,100.0,37.457340214264214,13.286752348169404,-3.81839179105593,-3.81839179105593,,4095,5.0,600.0,2077,2.536019536019536,232.2509157509157,2.206192068626622,3.043694890254273,-1.93359375
2933,100.0,37.82876660713602,13.286752348169404,-3.172926572429173,-3.172926572429173,,4086,4.989010989010989,598.3598901098901,2047,2.4993894993894994,226.78388278388277,2.206192068626622,3.043694890254273,-1.93359375
2967,100.0,37.390749299415084,13.286752348169404,-2.453546152440083,-2.453546152440083,,4095,5.0,600.0,2032,2.481074481074481,224.0503663003663,2.2065592915066854,3.0424449581359463,-1.845703125
3000,100.0,37.77193262188885,13.286752348169404,-1.4448806116409774,-1.4448806116409774,,4079,4.9804639804639805,597.0842490842491,2037,2.4871794871794872,224.96153846153845,2.2060326773939267,3.0428708453233013,-1.494140625
3033,100.0,37.0100761473686,13.286752348169404,-0.8369768833547724,-0.8369768833547724,,4090,4.993894993894994,599.0888278388278,2034,2.4835164835164836,224.41483516483518,2.206185157599549,3.0419716945845527,-1.40625
3067,100.0,36.992673305833925,13.286752348169404,-0.5537438674408861,-0.5537438674408861,,4082,4.984126984126984,597.6309523809523,2037,2.4871794871794872,224.96153846153845,2.2060488386550365,3.0418771273126364,-1.494140625
3100,100.0,36.39852094388398,13.286752348169404,-0.6294446550201283,-0.6294446550201283,,4095,5.0,600.0,2040,2.490842490842491,225.50824175824175,2.2060488386550365,3.0418771273126364,-1.7578125
3133,100.0,36.473767336933996,13.286752348169404,-0.7211650103156906,-0.7211650103156906,,4095,5.0,600.0,2023,2.47008547008547,222.4102564102564,2.2075594184375533,3.041243423832534,-1.93359375
3167,100.0,37.05023951311964,13.286752348169404,-0.5674923007819501,-0.5674923007819501,,4083,4.985347985347985,597.8131868131868,2012,2.4566544566544564,220.4056776556776,2.2063653007842254,3.0407518626538868,-1.845703125
3200,100.0,37.05850356240802,13.286752348169404,-0.2642035632280555,-0.2642035632280555,,4080,4.981684981684982,597.2664835164835,2007,2.4505494505494503,219.49450549450543,2.205916990241725,3.038436004341881,-1.58203125
3233,100.0,36.89836783492272,13.286752348169404,0.08457243756722477,0.08457243756722477,,4085,4.987789987789988,598.1776556776557,2003,2.4456654456654454,218.7655677655677,2.205916990241725,3.038436004341881,-1.23046875
3267,100.0,36.72747194662781,13.286752348169404,0.24069957118774177,0.24069957118774177,,4087,4.99023199023199,598.5421245421245,2010,2.454212454212454,220.04120879120876,2.206824676571891,3.036972180470076,-0.966796875
3300,100.0,36.66451431981993,13.286752348169404,-0.029126831316796054,-0.029126831316796054,,4090,4.993894993894994,599.0888278388278,2008,2.4517704517704515,219.67673992673988,2.2062151427747967,3.037000625625097,-0.966796875
3334,100.0,36.7746310641971,13.286752348169404,-0.6765718511253259,-0.6765718511253259,,4089,4.992673992673993,598.9065934065934,2015,2.46031746031746,220.9523809523809,2.206228965143211,3.0373216515017223,-1.23046875
3367,100.0,37.4983969286418,13.286752348169404,-1.25506443175129,-1.25506443175129,,4072,4.971916971916972,595.808608058608,2011,2.455433455433455,220.22344322344318,2.206228965143211,3.0373216515017223,-1.494140625
