ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg,qdes_esn
900,96.48310866686806,26.093157805161262,20.563629029674416,,,3986,4.8669108669108665,580.1364468864468,1615,1.9719169719169718,148.05860805860803,2.5862812020842485,2.6197931908476737,35.33203125
933,94.67297214910492,25.692492228002834,20.563629029674416,,,3993,4.875457875457875,581.4120879120878,1619,1.9768009768009767,148.78754578754578,2.576803996005797,2.594630964845406,34.8046875
967,95.53278297466639,25.79258216783905,20.563629029674416,,,3991,4.873015873015873,581.0476190476189,1628,1.9877899877899876,150.42765567765565,2.576803996005797,2.6100111568159408,34.8046875
1000,95.88809311159284,25.46617255299239,20.563629029674416,,,3998,4.881562881562881,582.3232600732599,1625,1.984126984126984,149.88095238095235,2.583898174503382,2.6025972788445872,34.98046875
1033,94.82596437770005,26.09210331201591,20.563629029674416,,,3981,4.86080586080586,579.2252747252746,1628,1.9877899877899876,150.42765567765565,2.579064357442977,2.6025972788445872,34.716796875
1067,95.52529536694992,25.913663597250945,20.563629029674416,,,3984,4.864468864468864,579.7719780219779,1640,2.0024420024420024,152.61446886446885,2.5846526672296477,2.608023874249609,34.8046875
1100,95.92378778083302,25.000406854946387,20.563629029674416,,,3999,4.882783882783882,582.5054945054944,1655,2.0207570207570207,155.34798534798534,2.5846526672296477,2.6058648521620187,34.541015625
1133,96.26620844490587,25.12406863826487,20.563629029674416,,,3984,4.864468864468864,579.7719780219779,1657,2.023199023199023,155.7124542124542,2.589980670693834,2.616460665937112,34.27734375
1167,96.22399100510097,25.53405643153117,20.563629029674416,,,3977,4.8559218559218555,578.4963369963369,1659,2.0256410256410255,156.07692307692307,2.5917575893078992,2.616460665937112,34.365234375
1200,95.77813820072303,25.797189727654192,20.563629029674416,,,3968,4.844932844932845,576.856227106227,1653,2.0183150183150182,154.98351648351647,2.5920986841487457,2.6138904744150313,34.27734375
1233,96.19833620164655,25.435061265324787,20.563629029674416,,,3977,4.8559218559218555,578.4963369963369,1661,2.028083028083028,156.4413919413919,2.5920986841487457,2.615272779792124,34.27734375
1267,95.50868273419027,26.207267620427622,20.563629029674416,,,3960,4.835164835164835,575.3983516483516,1662,2.029304029304029,156.62362637362637,2.592583259610739,2.615157114228103,34.27734375
1300,95.29925214623309,26.424862869624675,20.563629029674416,,,3956,4.83028083028083,574.6694139194138,1663,2.0305250305250304,156.8058608058608,2.591900945978083,2.615157114228103,34.27734375
1333,96.00159752127796,25.65313756361851,20.563629029674416,,,3972,4.8498168498168495,577.5851648351647,1660,2.0268620268620268,156.2591575091575,2.592301698056643,2.6150231876954653,34.27734375
1367,95.85703192546595,25.725457012024677,20.563629029674416,,,3968,4.844932844932845,576.856227106227,1659,2.0256410256410255,156.07692307692307,2.592301698056643,2.614718402930571,34.189453125
1400,95.49826920238932,26.196139823056676,20.563629029674416,,,3959,4.833943833943834,575.2161172161171,1667,2.0354090354090353,157.5347985347985,2.592445099873869,2.6150231876954653,34.189453125
1433,95.85959033874255,25.807494504603827,20.563629029674416,,,3967,4.843711843711843,576.6739926739925,1662,2.029304029304029,156.62362637362637,2.592106775855148,2.6151048946034137,34.189453125
1467,95.41843855495917,26.30613288679723,20.563629029674416,,,3956,4.83028083028083,574.6694139194138,1660,2.0268620268620268,156.2591575091575,2.591992927610302,2.6151048946034137,34.189453125
1500,95.76183227231148,25.915814975284963,20.563629029674416,,,3964,4.84004884004884,576.1272893772893,1656,2.021978021978022,155.53021978021977,2.591992927610302,2.614545681660621,34.189453125
1533,95.222711761241,26.523600705668894,20.563629029674416,,,3951,4.824175824175824,573.7582417582418,1660,2.0268620268620268,156.2591575091575,2.5923721196404044,2.614879922150508,34.189453125
1567,94.38894801508081,27.321833722174933,20.563629029674416,,,3933,4.802197802197802,570.4780219780218,1669,2.0378510378510377,157.8992673992674,2.5919714931812976,2.6145783262508995,34.1015625
1600,94.21829508782885,27.50635819789492,20.507367095676084,,,3928,4.796092796092796,569.5668498168498,1692,2.0659340659340657,162.0906593406593,2.5958622891893945,2.6145783262508995,34.013671875
1633,70.44535941783234,54.049167885110506,0.097527252852835,,,3924,4.791208791208791,568.8379120879121,1708,2.0854700854700856,165.00641025641028,2.5958622891893945,2.6149597524023473,33.22265625
1667,68.22188678676046,56.39510447790587,0.097527252852835,,,3819,4.663003663003663,549.7032967032968,1877,2.2918192918192917,195.80402930402926,2.6045886559726656,2.6301138519472707,32.16796875
1700,68.56285249709704,53.62609550430827,0.097527252852835,,,3760,4.590964590964591,538.9514652014651,1972,2.4078144078144077,213.11630036630032,2.666966861257962,2.6653684058918254,29.091796875
1733,68.90273334210424,53.175164563667174,0.097527252852835,,,3668,4.478632478632479,522.1858974358973,2053,2.5067155067155067,227.87728937728937,2.6560676541501413,2.6653684058918254,26.806640625
1767,69.91680132834726,48.78759039054672,0.097527252852835,,,3578,4.368742368742369,505.78479853479865,2162,2.6398046398046398,247.74084249084245,2.7285153732958616,2.7343247385341587,25.3125
1800,69.05280773311071,50.56204660870329,0.097527252852835,,,3487,4.257631257631258,489.20146520146517,2229,2.7216117216117213,259.95054945054943,2.7285153732958616,2.739889778799806,22.32421875
1833,71.25330850829175,47.65861569534465,0.097527252852835,,,3425,4.181929181929182,477.9029304029304,2294,2.800976800976801,271.79578754578756,2.737174146891978,2.7818529670842422,19.51171875
1867,70.53566707353085,47.56204434324836,0.097527252852835,,,3320,4.0537240537240535,458.768315018315,2326,2.8400488400488397,277.6272893772893,2.7629414271205666,2.7818529670842422,18.10546875
1900,69.33977120403364,49.4392825803532,0.097527252852835,,,3249,3.9670329670329667,445.82967032967025,2332,2.847374847374847,278.72069597069594,2.751353620948236,2.781164958071676,15.99609375
1933,69.48677835681487,50.49788069316074,0.097527252852835,,,3158,3.855921855921856,429.246336996337,2382,2.9084249084249088,287.83241758241763,2.751353620948236,2.7838366816692255,14.94140625
1967,69.7864214375744,50.103303619442784,0.097527252852835,,,3128,3.819291819291819,423.77930402930394,2436,2.9743589743589745,297.6730769230769,2.75677487465694,2.777546229816546,12.83203125
2000,70.52522861952083,48.87329200034413,0.097527252852835,,,3113,3.800976800976801,421.0457875457875,2454,2.9963369963369964,300.9532967032967,2.755233934237792,2.777546229816546,10.634765625
2033,71.60327203751339,47.93975387272494,0.097527252852835,,,3109,3.796092796092796,420.3168498168498,2466,3.010989010989011,303.14010989010984,2.7563040978505384,2.800107548310289,10.8984375
2067,71.27625679139148,48.232410056854036,0.097527252852835,,,3108,3.7948717948717947,420.1346153846153,2476,3.023199023199023,304.9624542124542,2.7563040978505384,2.7954653263007896,11.42578125
2100,72.03638163254202,47.70379348697215,0.097527252852835,,,3119,3.808302808302808,422.1391941391941,2459,3.0024420024420024,301.86446886446885,2.768462635150807,2.7970753118819105,11.162109375
2133,71.73447793170993,47.90599917506223,0.097527252852835,,,3116,3.8046398046398044,421.5924908424908,2446,2.9865689865689866,299.4954212454212,2.764828940401416,2.7970753118819105,11.42578125
2167,71.16045932443629,48.504878442759534,0.097527252852835,,,3115,3.8034188034188032,421.41025641025635,2410,2.942612942612943,292.9349816849817,2.7554519001436777,2.7963643100246474,11.953125
2200,71.26659351355046,48.61469145509793,0.14417655770051188,,,3129,3.8205128205128203,423.9615384615384,2408,2.9401709401709404,292.5705128205128,2.7554519001436777,2.7917028292199464,12.65625
2233,76.82241804035857,43.18248403885953,15.258022995524836,,,3136,3.8290598290598292,425.2371794871795,2397,2.926739926739927,290.56593406593413,2.7550037056965686,2.7882104834537382,12.83203125
2267,78.95991019450909,40.319064038854926,15.258022995524836,,,3194,3.8998778998779,435.8067765567765,2340,2.8571428571428568,280.1785714285714,2.7540081440119017,2.7882104834537382,12.919921875
2300,82.27178139348827,41.8618049570588,15.258022995524836,,,3238,3.9536019536019533,443.82509157509156,2278,2.7814407814407813,268.8800366300366,2.7280475248091642,2.7971388045351886,16.083984375
2333,82.69612770252296,40.536794432606555,15.258022995524836,,,3301,4.03052503052503,455.3058608058608,2228,2.72039072039072,259.7683150183149,2.7280475248091642,2.771479683234203,18.45703125
2367,84.00556526455583,36.71384382213073,15.258022995524836,,,3382,4.129426129426129,470.0668498168497,2179,2.6605616605616604,250.83882783882777,2.7416121095523653,2.7677622011854295,19.072265625
2400,86.69792326623946,36.96315403330115,15.258022995524836,,,3434,4.192918192918193,479.5430402930403,2137,2.6092796092796093,243.18498168498166,2.703243549711469,2.7677622011854295,21.181640625
2433,88.3197671196085,37.41718399243155,15.258022995524836,,,3468,4.2344322344322345,485.739010989011,2064,2.52014652014652,229.88186813186812,2.7034042687550146,2.767205615511275,23.5546875
2467,87.73967870753567,36.3473854294938,15.258022995524836,,,3512,4.288156288156288,493.75732600732596,2026,2.473748473748474,222.95695970695974,2.7034042687550146,2.736971746257457,24.697265625
2500,88.39848117469145,35.889007088721605,15.258022995524836,,,3571,4.360195360195361,504.5091575091576,1998,2.4395604395604393,217.85439560439556,2.6784090355485883,2.7353011814981154,26.103515625
2533,89.14908668190222,34.57008478432992,15.258022995524836,,,3621,4.4212454212454215,513.6208791208792,1979,2.416361416361416,214.39194139194137,2.67742146515247,2.731995204437537,27.0703125
2567,90.72431838077894,32.83413865585151,15.258022995524836,,,3678,4.490842490842491,524.0082417582418,1950,2.380952380952381,209.10714285714286,2.6770587727102195,2.731995204437537,28.037109375
2600,91.59679506068225,32.47416910171343,15.258022995524836,,,3718,4.5396825396825395,531.2976190476189,1908,2.32967032967033,201.45329670329673,2.6770587727102195,2.7316901694046702,29.35546875
2633,91.02982897403106,32.88174010026081,15.258022995524836,,,3767,4.599511599511599,540.2271062271061,1879,2.294261294261294,196.16849816849813,2.6649292823767885,2.717781720778358,31.025390625
2667,90.6743797793754,33.102018771461985,15.258022995524836,,,3800,4.63980463980464,546.2408424908425,1863,2.2747252747252746,193.25274725274724,2.659372743304871,2.6963402924945536,31.9921875
2700,91.88718291080704,31.99880628412364,15.258022995524836,,,3822,4.666666666666667,550.25,1866,2.2783882783882783,193.7994505494505,2.6592988364978147,2.6963402924945536,31.81640625
2733,92.05578902425582,31.75486917452327,15.258022995524836,,,3820,4.6642246642246645,549.8855311355312,1869,2.282051282051282,194.34615384615384,2.6592988364978147,2.703856717656432,31.640625
2767,92.3976268600546,31.49493528519659,15.258022995524836,,,3837,4.684981684981685,552.9835164835165,1870,2.283272283272283,194.52838827838826,2.652340937404153,2.703577552942681,31.81640625
2800,93.15898684557247,30.778618620909548,15.258022995524836,,,3850,4.700854700854701,555.3525641025641,1874,2.288156288156288,195.257326007326,2.657047852326219,2.7078830952349877,31.904296875
2833,94.26623747985336,29.997950159635423,15.258022995524836,,,3875,4.7313797313797314,559.9084249084249,1836,2.241758241758242,188.33241758241758,2.656561883123743,2.7078830952349877,32.431640625
2867,93.89135096038007,30.54772433480769,15.217006477272825,,,3897,4.758241758241758,563.9175824175824,1794,2.1904761904761907,180.67857142857147,2.645131513630895,2.707294013593296,33.57421875
2900,91.67583916418526,33.52620882638922,13.286752348169404,,,3913,4.777777777777778,566.8333333333333,1788,2.1831501831501834,179.58516483516487,2.645131513630895,2.6907183056499817,34.62890625
2933,91.59555348224693,34.118690073866155,13.286752348169404,,,3905,4.768009768009768,565.3754578754579,1796,2.192918192918193,181.04304029304032,2.6448176460240647,2.6835034247676246,34.62890625
2967,91.36690783013496,33.58655462770172,13.286752348169404,,,3914,4.778998778998779,567.0155677655678,1849,2.2576312576312576,190.7014652014652,2.638727695996764,2.6835034247676246,34.189453125
3000,93.17599596217858,31.827639089146743,13.286752348169404,,,3900,4.761904761904762,564.4642857142857,1868,2.2808302808302807,194.1639194139194,2.672822346154825,2.693966616856672,33.134765625
3033,94.29418882682758,30.51949488741278,13.286752348169404,,,3900,4.761904761904762,564.4642857142857,1879,2.294261294261294,196.16849816849813,2.672822346154825,2.717389768861086,32.607421875
3067,92.94372079032908,31.836192766490544,13.286752348169404,,,3891,4.750915750915751,562.8241758241758,1883,2.299145299145299,196.89743589743586,2.664581849345806,2.7156649390338052,33.134765625
3100,93.56879261354548,31.255888862655247,13.286752348169404,,,3890,4.74969474969475,562.6419413919414,1875,2.2893772893772892,195.4395604395604,2.677592257124321,2.7156649390338052,33.046875
3133,93.64270782902572,31.208060657886733,13.286752348169404,,,3899,4.760683760683761,564.2820512820513,1880,2.2954822954822953,196.35073260073258,2.667725571570449,2.7151201886073966,32.958984375
3167,93.17982022300932,31.724346481894983,13.286752348169404,,,3890,4.74969474969475,562.6419413919414,1860,2.271062271062271,192.70604395604394,2.667725571570449,2.7136185981408656,33.134765625
3200,93.0496954108706,31.880085244870436,13.286752348169404,,,3891,4.750915750915751,562.8241758241758,1864,2.275946275946276,193.43498168498166,2.667112354436669,2.7112559394853655,33.22265625
3233,92.31600761323404,32.64937128261737,13.286752348169404,,,3884,4.742368742368742,561.5485347985349,1860,2.271062271062271,192.70604395604394,2.660544157027494,2.7112559394853655,33.3984375
3267,91.78127466330767,33.16912763269298,13.286752348169404,,,3871,4.726495726495727,559.1794871794872,1855,2.264957264957265,191.7948717948718,2.659937988843519,2.7095751781727073,33.310546875
3300,92.40051249420192,32.606687730937814,13.286752348169404,,,3884,4.742368742368742,561.5485347985349,1852,2.2612942612942613,191.24816849816847,2.659937988843519,2.7079848059172744,33.310546875
3333,91.23020791951852,33.604028794251334,13.286752348169404,,,3858,4.710622710622711,556.8104395604395,1865,2.277167277167277,193.61721611721612,2.6612883135331082,2.7052403248292154,33.134765625
3367,90.55836110920256,34.23034819516685,13.286752348169404,,,3849,4.6996336996337,555.1703296703297,1866,2.2783882783882783,193.7994505494505,2.65558563398754,2.7052403248292154,33.134765625
3400,89.74589576189571,34.80024051320886,13.286752348169404,,,3824,4.669108669108669,550.6144688644689,1889,2.3064713064713067,197.99084249084254,2.6635770732065813,2.7053163064565675,32.87109375
3433,89.13695115383021,34.79514151540772,13.286752348169404,,,3800,4.63980463980464,546.2408424908425,1923,2.347985347985348,204.1868131868132,2.6635770732065813,2.7029603985366553,31.640625
3467,89.50514302030331,34.278995177044976,13.286752348169404,,,3780,4.615384615384616,542.5961538461539,1955,2.387057387057387,210.018315018315,2.6689109631707706,2.717901060458943,30.76171875
3500,89.1046857322068,34.4560329568787,13.286752348169404,,,3762,4.593406593406593,539.315934065934,1955,2.387057387057387,210.018315018315,2.677567218535532,2.717901060458943,30.5859375
3533,88.53237454567852,34.96521026373615,13.286752348169404,,,3749,4.577533577533577,536.9468864468864,1955,2.387057387057387,210.018315018315,2.6779965000874366,2.721254622057868,30.5859375
3567,87.83998836841974,35.60699591108832,13.286752348169404,,,3737,4.562881562881563,534.7600732600732,1953,2.3846153846153846,209.65384615384613,2.6779965000874366,2.7191246311296764,30.673828125
3600,86.44599186799495,36.941286323818844,13.286752348169404,,,3702,4.52014652014652,528.381868131868,1950,2.380952380952381,209.10714285714286,2.6813509811666827,2.71915467808305,30.498046875
3633,85.48789431934264,37.64466867444004,13.286752348169404,,,3680,4.493284493284493,524.3727106227107,1999,2.4407814407814405,218.03663003663,2.6799358131093944,2.716175743881931,29.8828125
3667,82.96569758029013,38.1056479853749,13.286752348169404,,,3624,4.424908424908425,514.1675824175825,2028,2.4761904761904763,223.32142857142858,2.692011906536047,2.716175743881931,28.30078125
3700,82.3129401820086,38.34776232386119,13.286752348169404,,,3582,4.373626373626374,506.5137362637363,2061,2.5164835164835164,229.33516483516482,2.693958193944545,2.733382944423592,27.509765625
3733,80.25055034032566,39.997646315235244,13.286752348169404,,,3530,4.310134310134311,497.03754578754587,2074,2.5323565323565322,231.70421245421244,2.693958193944545,2.7305954745340135,26.630859375
3767,78.31816344306098,41.43236795666333,13.286752348169404,,,3470,4.236874236874237,486.1034798534798,2094,2.5567765567765566,235.34890109890105,2.6956790929380654,2.7306465865871083,25.48828125
3800,76.74610643817775,42.65683633085571,13.28147291047725,,,3404,4.156288156288157,474.07600732600736,2143,2.6166056166056166,244.27838827838826,2.69827439031918,2.7306465865871083,24.43359375
3833,73.85615849667968,44.82301168981958,11.143490810942328,,,3338,4.075702075702075,462.0485347985348,2187,2.67032967032967,252.29670329670324,2.69827439031918,2.729179642764376,22.412109375
3867,73.37108657579641,45.86519201838063,11.143490810942328,,,3257,3.9768009768009764,447.2875457875457,2235,2.7289377289377286,261.043956043956,2.704745009136199,2.7432835141789353,20.56640625
3900,73.70923155714318,46.12348019109721,11.143490810942328,,,3210,3.9194139194139193,438.7225274725274,2290,2.796092796092796,271.0668498168498,2.7188647533927277,2.7450519000615863,18.896484375
3933,74.1514975495514,45.67744801367323,11.143490810942328,,,3216,3.9267399267399266,439.815934065934,2329,2.8437118437118434,278.17399267399264,2.7238866447771337,2.7450519000615863,16.962890625
3967,76.30154709042041,43.38032685018066,11.143490810942328,,,3226,3.9389499389499387,441.63827838827837,2338,2.8547008547008543,279.8141025641025,2.7375617590134698,2.777718345020604,16.875
4000,76.38928479709125,43.12792610837954,11.143490810942328,,,3227,3.94017094017094,441.82051282051276,2340,2.8571428571428568,280.1785714285714,2.7375617590134698,2.77844509002785,17.40234375
4033,76.78040162412869,42.87038134959297,10.893013813307961,,,3240,3.9560439560439558,444.18956043956035,2323,2.836385836385836,277.080586080586,2.747597997721111,2.7787787889068722,17.2265625
4067,57.33298001725862,64.82524439489859,-9.08682017213578,,,3244,3.9609279609279606,444.9184981684981,2281,2.785103785103785,269.42673992673986,2.730668382553719,2.7787787889068722,18.017578125
4100,56.096707434209215,66.11796826560187,-9.08682017213578,,,3187,3.8913308913308913,434.5311355311355,2356,2.8766788766788762,283.0943223443222,2.7630810956137637,2.7762830192050623,19.3359375
4133,48.17750826088566,69.67007620390139,-9.08682017213578,,,3108,3.7948717948717947,420.1346153846153,2426,2.9621489621489623,295.8507326007326,2.7630810956137637,2.7480701098425504,16.34765625
4167,50.409614993951834,69.39201679832027,-9.08682017213578,,,3052,3.7264957264957266,409.9294871794872,2469,3.0146520146520146,303.6868131868132,2.7431757900541145,2.8060406847690778,13.88671875
4200,52.77753240798722,68.51304304283298,-9.08682017213578,,,2958,3.6117216117216118,392.7994505494505,2563,3.1294261294261294,320.8168498168498,2.7597642544444967,2.8060406847690778,13.798828125
4233,48.685545058351174,71.62981873892743,-9.08682017213578,,,2881,3.517704517704518,378.76739926739936,2616,3.194139194139194,330.4752747252747,2.782877721455708,2.7859129928500157,10.986328125
4267,51.188206753568764,69.21537374089336,-9.08682017213578,,,2838,3.4652014652014653,370.93131868131866,2673,3.2637362637362637,340.8626373626373,2.782877721455708,2.8118845913287496,8.26171875
4301,50.772322013205894,70.02270349044053,-9.08682017213578,,,2741,3.3467643467643464,353.25457875457874,2758,3.367521367521368,356.35256410256414,2.7595284679716245,2.7992354348273842,7.734375
4333,50.578357964093065,70.13098374392813,-9.08682017213578,,,2700,3.2967032967032965,345.782967032967,2813,3.434676434676435,366.37545787545787,2.7913526807732376,2.8036947760097513,5.185546875
4367,50.00693958221875,71.14254124071621,-9.08682017213578,,,2639,3.2222222222222223,334.6666666666667,2853,3.4835164835164836,373.66483516483515,2.7611419948005054,2.8036947760097513,3.427734375
4400,49.574918515813174,71.74706130406821,-9.08682017213578,,,2564,3.1306471306471306,320.99908424908426,2922,3.567765567765568,386.23901098901104,2.7611419948005054,2.80136935204754,2.4609375
4433,49.39470403773684,72.47741226229508,-9.08682017213578,,,2518,3.0744810744810747,312.6163003663004,2961,3.6153846153846154,393.34615384615387,2.7827485500703864,2.7908695301648025,-0.3515625
4467,49.478373236597555,71.95651255762327,-9.08682017213578,,,2450,2.9914529914529915,300.22435897435895,3004,3.6678876678876677,401.1822344322344,2.757697940908783,2.7908695301648025,-2.28515625
4500,52.10517311367215,69.23528511676221,-9.08682017213578,,,2442,2.9816849816849818,298.7664835164835,3069,3.7472527472527473,413.0274725274725,2.7650308418216936,2.7956074682255214,-3.1640625
4533,52.69669451017289,68.6547473492431,-9.08682017213578,,,2459,3.0024420024420024,301.86446886446885,3069,3.7472527472527473,413.0274725274725,2.7650308418216936,2.7881702576900684,-4.658203125
4567,54.39462185577029,67.03493525844037,-9.05796148274864,,,2457,3.0,301.5,3080,3.7606837606837606,415.03205128205127,2.765367445481205,2.800581142922805,-4.306640625
4600,56.12023223908405,65.29073126390885,-7.756266605197026,,,2493,3.043956043956044,308.06043956043953,3073,3.752136752136752,413.7564102564102,2.7762657101561055,2.800581142922805,-3.779296875
4633,58.50579483095797,62.73852190823914,-7.756266605197026,,,2583,3.1538461538461537,324.4615384615384,3038,3.7094017094017095,407.37820512820514,2.7789823778961966,2.7965326095314524,-3.251953125
4667,61.56433308996632,60.21549327039041,-7.756266605197026,,,2641,3.2246642246642248,335.03113553113553,2960,3.614163614163614,393.1639194139194,2.7789823778961966,2.8237275363768117,-0.3515625
4700,63.42140640478227,58.5630488378047,-7.756266605197026,,,2730,3.333333333333333,351.24999999999994,2869,3.503052503052503,376.5805860805861,2.7961672375712703,2.8161864274486637,1.494140625
4733,64.75554775004863,57.11764063370857,-7.756266605197026,,,2806,3.4261294261294264,365.0998168498169,2801,3.4200244200244203,364.18864468864473,2.798686688716303,2.8203043139701807,3.251953125
4767,63.20401934528312,57.16889822948589,-7.756266605197026,,,2856,3.4871794871794872,374.21153846153845,2716,3.316239316239316,348.69871794871796,2.7915524175564492,2.8203043139701807,5.9765625
4801,63.24316401970697,57.140066294695266,-7.756266605197026,,,2896,3.5360195360195363,381.5009157509158,2658,3.2454212454212454,338.1291208791209,2.7915524175564492,2.815140008262339,8.173828125
4833,64.01365333507555,57.67249461506394,-7.756266605197026,,,2921,3.5665445665445668,386.0567765567766,2661,3.249084249084249,338.6758241758242,2.792044473863125,2.814718134174361,8.96484375
4867,62.422694294666435,58.805741996026214,-7.756266605197026,,,2919,3.5641025641025643,385.69230769230774,2653,3.2393162393162394,337.2179487179487,2.792556344094604,2.817013400214913,8.525390625
4900,63.19562065136858,58.55560093807392,-7.756266605197026,,,2918,3.562881562881563,385.5100732600733,2664,3.2527472527472527,339.2225274725275,2.7868595959657267,2.817013400214913,8.4375
4934,63.3828826554474,58.405151320453555,-7.756266605197026,,,2916,3.5604395604395607,385.14560439560444,2672,3.2625152625152625,340.6804029304029,2.7884849604208433,2.8174328948435967,8.701171875
4967,63.18919313773311,58.361900131774746,-7.756266605197026,,,2923,3.568986568986569,386.42124542124543,2665,3.253968253968254,339.40476190476187,2.7884849604208433,2.8174945079655207,8.4375
5000,63.374730962819356,58.452774119276164,-7.756266605197026,,,2915,3.5592185592185595,384.96336996337,2674,3.264957264957265,341.04487179487177,2.7881582218039993,2.8176529739721192,8.4375
