ms,valve_a_pct,valve_b_pct,q_des,qdes_esn,pid_u,tension_0x2B,tension_0x2A
7867,52.96597179063646,47.03402820936354,23.64718446129224,,5.931943581272919,2.5841379540344427,2.5992994966570717,-0.0
7900,52.98173658011967,47.01826341988033,23.64718446129224,,5.9634731602393485,2.5842538288208057,2.599410975423157,-0.0
7933,52.99750136960289,47.00249863039711,23.64718446129224,,5.995002739205775,2.5842538288208057,2.598837549211487,-0.0
7967,53.0132661590861,46.9867338409139,23.64718446129224,,6.026532318172202,2.5845771889528923,2.599351243581203,-0.0
8001,53.029030948569314,46.970969051430686,23.64718446129224,,6.0580618971386295,2.5842295227318703,2.599351243581203,-0.0
8033,53.04479573805253,46.95520426194747,23.64718446129224,,6.089591476105057,2.5840328256058025,2.5995630942086687,-0.0
8067,53.06056052753574,46.93943947246426,23.64718446129224,,6.121121055071485,2.5840328256058025,2.5990005921916057,-0.0
8100,53.076325317018956,46.923674682981044,23.64718446129224,,6.152650634037911,2.5841944773468413,2.599060311947199,-0.0
8133,53.09209010650217,46.90790989349783,23.64718446129224,,6.184180213004338,2.582436058285998,2.599060311947199,-0.0
8167,53.10785489598538,46.89214510401462,23.64718446129224,,6.215709791970766,2.580612308050055,2.5975826035111753,-0.0
8200,53.1236196854686,46.8763803145314,23.64718446129224,,6.247239370937192,2.581542847970194,2.5980634469838235,-0.0
8234,53.13938447495181,46.86061552504819,23.64718446129224,,6.278768949903618,2.581542847970194,2.5991364255498453,-0.0
8267,53.155149264435025,46.844850735564975,23.64718446129224,,6.310298528870045,2.584205358297335,2.6009694350011063,-0.0
8300,53.17091405391824,46.82908594608176,23.64718446129224,,6.341828107836474,2.5842107281423856,2.6009694350011063,-0.0
8333,53.18747099666916,46.81252900333084,23.64718446129224,,6.374941993338319,2.584803492341913,2.601355879270092,-0.0
8367,53.26749841465956,46.73250158534044,23.66649457226088,,6.534996829319123,2.584803492341913,2.601385422681778,-0.0
8400,53.32696390918419,46.67303609081581,24.531827162033636,,6.65392781836838,2.58495715811738,2.601281951585429,-0.0
8433,53.27939774388454,46.72060225611546,24.531827162033636,,6.558795487769077,2.5845501928439387,2.601281951585429,-0.0
8467,53.295752295162345,46.704247704837655,24.531827162033636,,6.591504590324695,2.584447724552352,2.6015021740347204,-0.0
8500,53.31210684644016,46.68789315355984,24.531827162033636,,6.624213692880319,2.584447724552352,2.6013721494925264,-0.0
8533,53.328461397717966,46.671538602282034,24.531827162033636,,6.656922795435938,2.584992219018176,2.600988555402824,-0.0
8567,53.34481594899578,46.65518405100422,24.531827162033636,,6.68963189799156,2.584156889137528,2.600988555402824,-0.0
8600,53.36117050027359,46.63882949972641,24.531827162033636,,6.722341000547178,2.5843561442572502,2.6014888999519,-0.0
8633,53.3775250515514,46.6224749484486,24.531827162033636,,6.755050103102801,2.5843561442572502,2.6010750279120822,-0.0
8667,53.39387960282921,46.60612039717079,24.531827162033636,,6.78775920565842,2.584924783967411,2.6010424931946727,-0.0
8700,53.41023415410702,46.58976584589298,24.531827162033636,,6.82046830821404,2.584016717784348,2.6010424931946727,-0.0
8734,53.42658870538483,46.57341129461517,24.531827162033636,,6.85317741076966,2.5841649436847702,2.6013174878590357,-0.0
8767,53.44294325666264,46.55705674333736,24.531827162033636,,6.885886513325281,2.5841649436847702,2.6006457043861078,-0.0
8801,53.45929780794045,46.54070219205955,24.531827162033636,,6.9185956158809025,2.5845340801846612,2.6007270237126243,-0.0
8833,53.47565235921826,46.52434764078174,24.531827162033636,,6.951304718436523,2.5839062278410725,2.6007270237126243,-0.0
8867,53.49200691049607,46.50799308950393,24.531827162033636,,6.984013820992142,2.583989871749954,2.60127981086931,-0.0
8900,53.50836146177388,46.49163853822612,24.531827162033636,,7.016722923547765,2.583989871749954,2.600476657992522,-0.0
8933,53.50257227361432,46.49742772638568,24.531827162033636,,7.005144547228643,2.5843319780466905,2.6008578559665407,-0.0
8967,51.733371819144416,48.266628180855584,23.993016221330237,,3.466743638288831,2.5837284980190636,2.6008578559665407,-0.0
9000,50.535596513980785,49.464403486019215,-0.0484692087455691,,1.0711930279615727,2.583944093161555,2.6010343596107,-0.0
9034,52.31163191288932,47.68836808711068,-0.0484692087455691,,4.6232638257786345,2.583944093161555,2.6006073286953075,-0.0
9067,52.31159960008381,47.68840039991619,-0.0484692087455691,,4.62319920016762,2.583949320901785,2.59376396040957,-0.0
9100,52.3115672872783,47.6884327127217,-0.0484692087455691,,4.623134574556605,2.577863971032074,2.59376396040957,-0.0
9133,52.31153497447279,47.68846502552721,-0.0484692087455691,,4.623069948945591,2.5859170663994697,2.6028258103005357,-0.0
9167,52.31150266166729,47.68849733833271,-0.0484692087455691,,4.623005323334576,2.5859170663994697,2.5951786807749357,-0.0
9200,52.31147034886178,47.68852965113822,-0.0484692087455691,,4.622940697723561,2.5859223001283165,2.6019486991420906,-0.0
9233,52.31143803605627,47.68856196394373,-0.0484692087455691,,4.622876072112547,2.586788347410632,2.6019486991420906,-0.0
9267,52.311405723250765,47.688594276749235,-0.0484692087455691,,4.622811446501532,2.587060943044918,2.599171775326242,-0.0
9301,52.311373410445256,47.688626589554744,-0.0484692087455691,,4.622746820890518,2.5866885762913276,2.6011600776884607,-0.0
9333,52.311341097639755,47.688658902360245,-0.0484692087455691,,4.622682195279503,2.5866885762913276,2.6003081986182353,-0.0
9367,52.311308784834246,47.688691215165754,-0.0484692087455691,,4.622617569668488,2.5882568531917816,2.6012472723096436,-0.0
9400,52.31127647202874,47.68872352797126,-0.0484692087455691,,4.622552944057474,2.587805917810869,2.6012472723096436,-0.0
9434,52.31124415922323,47.68875584077677,-0.0484692087455691,,4.622488318446459,2.588086747202395,2.6010180925572066,-0.0
9467,52.35338605612415,47.64661394387585,-0.0484692087455691,,4.7067721122483,2.588086747202395,2.6011540841112217,-0.0
9500,54.2550833307465,45.7449166692535,0.013925156212288348,,8.510166661493002,2.58864570962377,2.6009664385393507,-0.0
9533,55.47918177439289,44.52081822560711,25.193516762060533,,10.958363548785782,2.5880244311371023,2.6009664385393507,-0.0
9567,53.60691178374224,46.39308821625776,25.193516762060533,,7.2138235674844875,2.586051875346342,2.601110559945563,-0.0
9601,53.62370746141566,46.37629253858434,25.193516762060533,,7.24741492283132,2.586051875346342,2.60299137157375,-0.0
9634,53.64050313908908,46.35949686091092,25.193516762060533,,7.281006278178156,2.5834160318600716,2.5838820679409493,-0.0
9667,53.630247539025966,46.369752460974034,25.193516762060533,,7.260495078051931,2.579104652459498,2.5838820679409493,-0.0
9700,52.44549539457211,47.55450460542789,25.153675452674342,,4.890990789144224,2.583254453154728,2.606056033339915,-0.0
9733,51.6891312838877,48.3108687161123,9.240169525410945,,3.3782625677753924,2.583254453154728,2.5950461437794576,-0.0
9767,52.888720797641454,47.111279202358546,9.240169525410945,,5.777441595282906,2.5887591957221705,2.6031335183147433,-0.0
9800,52.89488091059679,47.10511908940321,9.240169525410945,,5.7897618211935855,2.5806929715947833,2.6031335183147433,-0.0
9833,52.90104102355213,47.09895897644787,9.240169525410945,,5.802082047104265,2.5874280103174367,2.5973111910029543,-0.0
9867,52.907201136507474,47.092798863492526,9.240169525410945,,5.814402273014944,2.5874280103174367,2.601932423510341,-0.0
9900,52.91336124946281,47.08663875053719,9.240169525410945,,5.826722498925624,2.581862877003966,2.5977375527052864,-0.0
9934,52.91952136241815,47.08047863758185,9.240169525410945,,5.839042724836303,2.5864672606831225,2.5977375527052864,-0.0
9967,52.925681475373494,47.074318524626506,9.240169525410945,,5.851362950746982,2.5829206095182675,2.601480764273934,-0.0
