ms,valve_a_pct,valve_b_pct,q_des,pid_u,tension_0x2B,tension_0x2A
8100,52.25920320333709,47.74079679666291,22.862540693863203,4.518406406674179,2.3147453918339167,2.272741755936988,0.0
8133,52.28182449410222,47.71817550589778,23.12618982401708,4.563648988204428,2.315455824944901,2.272094575776754,0.0
8167,52.312470490509,47.687529509491,23.308135051316743,4.6249409810180016,2.3148816057317148,2.272094575776754,0.0
8201,52.35937484030736,47.64062515969264,23.667105061663456,4.718749680614727,2.3147384436900085,2.273413698795827,0.0
8233,52.393131551118366,47.606868448881634,24.007508864019993,4.78626310223673,2.3147384436900085,2.272339012851619,0.0
8267,52.426296665505824,47.573703334494176,24.362743979303822,4.852593331011644,2.3155278570822095,2.2719906611908725,0.0
8300,52.4532538822691,47.5467461177309,24.70772577640693,4.906507764538208,2.315140529142984,2.2719906611908725,0.0
8333,52.4570379145924,47.5429620854076,24.97,4.914075829184791,2.3149752972029205,2.2730154399297473,0.0
8367,52.453859365096534,47.546140634903466,24.97,4.907718730193068,2.3149752972029205,2.2722900756750133,0.0
8400,52.46386566473382,47.53613433526618,24.96976638132745,4.9277313294676315,2.3152620380273317,2.271361850485296,0.0
8433,52.46946155150343,47.53053844849657,24.880865357326112,4.938923103006855,2.314953611075167,2.271361850485296,0.0
8467,52.48181098722078,47.51818901277922,24.792050212291368,4.963621974441559,2.3150247810552695,2.2735194601724626,0.0
8501,52.494099076144785,47.505900923855215,24.703861936000642,4.988198152289575,2.3150247810552695,2.2717855323592806,0.0
8535,52.51245983045025,47.48754016954975,24.619,5.024919660900498,2.3153271103273285,2.272066266500318,0.0
8567,52.529046134677046,47.470953865322954,24.617013412935428,5.0580922693540975,2.315470326985171,2.272066266500318,0.0
8600,52.54109869590844,47.45890130409156,24.531,5.08219739181688,2.3146805836376436,2.273630709981286,0.0
8635,52.55687057140747,47.44312942859253,24.525396661326287,5.11374114281494,2.31489610237768,2.271795199931373,0.0
8667,52.569419522848165,47.430580477151835,24.443,5.138839045696323,2.31489610237768,2.2721906914652403,0.0
8700,52.6055909953087,47.3944090046913,24.443506202674786,5.2111819906174,2.3148816057317148,2.2721906914652403,0.0
8733,52.6369503755053,47.3630496244947,24.62013269333619,5.273900751010597,2.3150536573534994,2.2734421498628135,0.0
8767,52.63131283602654,47.36868716397346,24.703063413160333,5.262625672053069,2.3148382364139097,2.271639827391475,0.0
8800,52.61255291672205,47.38744708327795,24.53059577597329,5.225105833444104,2.3148382364139097,2.273036772573066,0.0
8833,52.5948447983969,47.4051552016031,24.26136314684141,5.189689596793793,2.3148165522120516,2.2725887335831403,0.0
8867,52.56952060847127,47.43047939152873,23.816311834797066,5.139041216942543,2.315011481365195,2.2725887335831403,0.0
8900,52.53921730068332,47.46078269931668,23.298087179586105,5.0784346013666335,2.314745751221521,2.2719417352669473,0.0
8934,52.49045369902813,47.50954630097187,22.574000325648104,4.9809073980562655,2.314745751221521,2.2721506133944103,0.0
8967,52.4564939152467,47.5435060847533,21.700426911304326,4.912987830493403,2.315390747218577,2.2729514438016394,0.0
9000,52.43825848286797,47.56174151713203,20.924764657966897,4.876516965735946,2.3151043419551107,2.2729514438016394,0.0
9033,52.40509600763358,47.59490399236642,20.125246339846804,4.810192015267167,2.314630032738232,2.272108788864011,0.0
9067,52.35500152924626,47.64499847075374,19.26316336696872,4.710003058492517,2.314630032738232,2.2723185056518487,0.0
9100,52.29836095718806,47.70163904281194,18.194145576718256,4.596721914376119,2.315455824944901,2.272226226688185,0.0
9133,52.243342287856706,47.756657712143294,17.13233701705457,4.486684575713409,2.3153054192558478,2.272226226688185,0.0
9167,52.188075223604955,47.811924776395045,15.891757500626934,4.376150447209914,2.3147022659289838,2.2727914070282567,0.0
9200,52.15512022734375,47.84487977265625,14.77051049536987,4.310240454687506,2.3147022659289838,2.271983555184775,0.0
9233,52.1174210458625,47.8825789541375,13.706831354935991,4.234842091724993,2.315441323040874,2.272123002084632,0.0
9267,52.07421147047731,47.92578852952269,12.673657743995818,4.148422940954613,2.314709573289179,2.272123002084632,0.0
9300,52.03299392755686,47.96700607244314,11.608625692612112,4.065987855113725,2.314329277147217,2.2732110586947334,0.0
9333,51.9979898927275,48.0020101072725,10.631606371184889,3.995979785455002,2.314329277147217,2.2719622373665063,0.0
9367,51.96471563523761,48.03528436476239,9.657737697354062,3.9294312704752214,2.3152330379965247,2.27255575363797,0.0
9400,51.95404929297656,48.04595070702344,8.796501636317425,3.9080985859531197,2.314027143289337,2.27255575363797,0.0
9434,51.95244232004161,48.04755767995839,8.170227116928093,3.904884640083224,2.3142352656225675,2.273491940515196,0.0
9467,51.92608839957391,48.07391160042609,7.640416061402672,3.85217679914782,2.3142352656225675,2.272087469283138,0.0
9500,51.88960179436853,48.11039820563147,6.951593858656629,3.7792035887370683,2.315060966377738,2.2723531117124964,0.0
9534,51.86687180160809,48.13312819839191,6.3190668422749745,3.7337436032161793,2.3146805836376436,2.2723531117124964,0.0
9567,51.82881346009033,48.17118653990967,5.70465090388514,3.657626920180658,2.3161880485300532,2.273289173361101,0.0
9600,51.786715255442346,48.213284744557654,4.929053946807267,3.5734305108846964,2.3161880485300532,2.272137215438622,0.0
9633,51.75902935622644,48.24097064377356,4.219117168923873,3.5180587124528824,2.3183171604268344,2.2720094165474083,0.0
9667,51.74063532342571,48.25936467657429,3.512910743998922,3.481270646851415,2.3172811556666173,2.2720094165474083,0.0
9700,51.73662846652739,48.26337153347261,2.9975379866255976,3.4732569330547807,2.318108367170706,2.273917968157474,0.0
9733,51.721653573231514,48.278346426768486,2.5523772879812574,3.443307146463026,2.3181300976435653,2.27233272084035,0.0
9767,51.71493836761765,48.28506163238235,2.1132248447045194,3.4298767352353003,2.3181300976435653,2.2723531117124964,0.0
9800,51.716423040886525,48.283576959113475,1.8542126959899963,3.4328460817730435,2.3182663702818074,2.2723531117124964,0.0
9833,51.71724011054507,48.28275988945493,1.5898534293307462,3.434480221090144,2.3181950507680105,2.2736449374849315,0.0
9867,51.733836781325294,48.266163218674706,1.503,3.467673562650585,2.3183460983480475,2.2716753496925497,0.0
9900,51.74813683501365,48.25186316498635,1.5032234320020448,3.4962736700273096,2.3183460983480475,2.271976449212015,0.0
9933,51.77384130756457,48.22615869243543,1.594289512016579,3.5476826151291383,2.3185258618039577,2.271976449212015,0.0
9967,51.808028594228915,48.191971405771085,1.86305381177739,3.6160571884578268,2.3185113310485495,2.2732110586947334,0.0
